,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
283,283,2017/09/17,4阪神4,曇,11,関西TVローズS(G2),,18,5,9,384.5,18,15,幸英明,54,芝1800,良,-7,1:47.0,1.5,93,12-10,34.6-34.9,35.2,470(+4),,,ラビットラン,0.0,8,2623.1,201.77692307692308,1.1615384615384616,87.53846153846153
284,284,2016/07/03,1函館6,晴,8,3歳以上500万下,,12,5,7,3.4,2.0,2.0,北村友一,57,ダ1700,重,-22.0,1:45.0,0.1,90.0,4-3-5-5,30.6-36.8,36.4,506(-4),,,サクラエンパイア,300.0,9.0,4397.2,151.62758620689655,1.1827586206896554,85.62068965517241
285,285,2018/03/31,2阪神3,晴,4,3歳未勝利,,16,3,5,45.1,7,6,四位洋文,54,芝2000,良,-14,2:02.1,0.8,76,5-6-7-7,36.5-34.7,35.0,480(+4),,,アールスター,0.0,3,890.0,89.0,1.19,74.6
286,286,2015/10/31,4東京8,曇,5,2歳新馬,,16,1,1,7.7,5,3,武豊,54,芝1400,良,-10,1:24.4,0.3,64,11-10,36.3-34.8,34.0,412(0),,アオル,ネバーリグレット,180.0,8,755.0,53.92857142857143,1.042857142857143,76.21428571428571
287,287,2016/02/21,1東京8,曇,4,3歳未勝利,,16,3,6,7.2,4,14,ヴェロン,56,芝1600,重,28,1:40.9,1.9,60,4-4,37.1-36.2,37.8,520(0),,,アオイサンシャイン,0.0,9,1530.0,117.6923076923077,0.6923076923076923,78.07692307692308
288,288,2017/04/30,1新潟2,晴,5,3歳未勝利,,14,8,14,4.8,3,2,義英真,55,ダ1200,良,3,1:13.2,0.1,79,3-6,33.9-39.2,38.9,458(-2),,,ホワイトファング,200.0,11,2444.5,152.78125,0.65625,85.3125
289,289,2018/02/12,1東京6,晴,6,3歳500万下,,16,5,9,66.1,12,13,武藤雅,53,ダ1600,良,6.0,1:40.5,2.5,76.0,11-12,35.4-38.1,39.6,472(0),,,イダペガサス,0.0,13,500.0,45.45454545454545,1.0363636363636364,75.45454545454545
290,290,2016/09/10,4中山1,晴,11,紫苑S(G3),,18,8,17,16.5,6,12,岩田康誠,54,芝2000,良,-10,2:01.4,1.7,89,7-6-3-5,34.8-35.7,37.3,492(0),,,ビッシュ,0.0,1,7729.9,429.43888888888887,0.38333333333333325,91.38888888888889
291,291,2016/05/01,2東京4,晴,11,スイートピーS(OP),,18,7,14,13.0,6,6,武士沢友,54,芝1800,良,-13,1:48.5,0.4,88,9-11-11,36.7-34.0,33.7,474(0),,,ジェラシー,0.0,7,1974.7,131.64666666666668,0.8466666666666666,82.06666666666666
292,292,2017/06/18,1函館2,晴,7,3歳以上500万下,,13,6,9,89.0,11,13,井上敏樹,50,ダ1700,良,0,1:50.1,5.5,61,5-4-5-8,30.2-37.3,41.9,444(0),,,ハヤブサナンデダロ,0.0,12,500.0,41.666666666666664,1.7416666666666665,68.91666666666667
