,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,上り平均,勝率
548,548,2017/06/17,高知,曇,9,C1ー2,,12,5,6,17.7,8.0,9,倉兼育康,56,ダ1400,良,14,1:36.2,2.3,16,8-8-8-9,,42.5,508(+2),,,ブラックビューティ,0.0,11,197.99999999999997,4.499999999999999,1.3636363636363638,32.5,40.679545454545455,0.5932584269662922
549,549,2017/11/12,高知,晴,10,谷やん誕生前夜祭特別,,11,1,1,130.2,11.0,10.0,松木大地,53,ダ1300,稍,0,1:26.8,1.7,30,4-6-6-6,,41.6,494(+6),,,ヨアソビ,0.0,12.0,1027.6,13.701333333333332,1.7240000000000002,40.57333333333333,40.83333333333332,0.44415243101182655
550,550,2017/08/06,高知,雨,3,C3ー2,,12,2,2,1.3,1.0,1,永森大智,54,ダ1400,不,-12.0,1:31.4,-0.5,44.0,2-2-2-1,,40.8,476(+14),,,(リュウノショコラ),20.0,1,124.0,8.266666666666667,0.9133333333333333,54.0,39.5,0.4972677595628415
551,551,2017/07/23,高知,曇,10,アサガオ特別,,10,5,5,2.7,2.0,1,石本純也,56,ダ1300,良,4.0,1:26.2,-0.6,41.0,6-6-4-1,,40.6,509(-6),,,(ネクストステージ),30.0,2,3989.8,99.745,1.5099999999999998,69.3,37.552499999999995,0.4989429175475687
552,552,2017/07/29,高知,晴,4,ところてん特別,,10,1,1,81.4,8.0,9.0,中田貴士,54,ダ1300,良,0.0,1:28.3,2.3,12.0,5-6-7-10,,42.3,433(+2),,,コパノベスト,0.0,3.0,110.9,5.545,1.09,28.75,40.55499999999999,0.6193181818181818
553,553,2017/08/06,高知,曇,5,C2ロ,,12,7,10,67.0,11.0,12,嬉勝則,56,ダ1300,不,-12.0,1:27.0,2.7,16.0,3-4-5-12,,41.6,498(0),,,ケイツーミネルバ,0.0,4,109.09999999999998,1.8810344827586203,1.951724137931034,18.086206896551722,41.406896551724145,0.4048964218455744
554,554,2017/07/29,高知,晴,3,ナガレコ特別,,9,4,4,10.9,3.0,7,宮川実,56,ダ1300,良,0.0,1:27.7,1.4,19.0,8-8-7-6,,41.0,451(+5),,,ジャベリン,0.0,5,84.5,2.485294117647059,1.5235294117647058,27.91176470588235,40.68529411764706,0.5319767441860465
555,555,2017/07/29,高知,晴,12,ファイナルレース,,11,7,9,6.5,3.0,10.0,中西達也,56,ダ1300,良,0.0,1:28.7,3.3,7.0,4-4-5-11,,43.0,428(-2),,,グローリーキング,0.0,6.0,83.50000000000001,0.959770114942529,1.6781609195402298,24.379310344827587,41.29425287356321,0.4193168433451119
556,556,2017/08/06,高知,曇,5,C2ロ,,12,1,1,17.0,5.0,3.0,三村展久,56,ダ1300,不,-12.0,1:24.9,0.6,41.0,2-2-2-3,,39.9,460(+4),,,ケイツーミネルバ,1.8,7.0,83.5,1.0986842105263157,1.5631578947368425,28.57894736842105,41.13026315789474,0.5066666666666667
557,557,2017/07/30,高知,晴,12,ファイナルレース,,12,3,3,24.5,12.0,12,下村瑠衣,53,ダ1300,良,0.0,1:30.4,3.5,-13.0,1-1-1-10,,45.0,435(-1),,,アドマイヤジャガー,0.0,8,1517.8,16.497826086956522,1.480434782608696,37.25,40.35760869565218,0.5241379310344828
558,558,2017/07/30,高知,晴,6,寝豚祭特別,,9,6,6,37.0,9.0,7,石本純也,54,ダ1300,良,0.0,1:30.1,3.5,-10.0,7-8-8-7,,43.0,461(0),,,ナムラオウテ,0.0,9,432.6,5.618181818181818,1.894805194805195,26.155844155844157,41.05324675324675,0.38549618320610685
559,559,2017/07/29,高知,晴,6,C2ー10,,12,8,11,2.1,1.0,10.0,宮川実,54,ダ1300,良,0.0,1:28.8,1.3,6.0,8-8-7-7,,42.7,461(0),,,クインズロンペール,0.0,10.0,81.40000000000002,1.0175000000000003,1.9037499999999992,16.8,41.675,0.39146341463414636
560,560,2017/07/29,高知,晴,4,ところてん特別,,10,3,3,125.5,10.0,8,松木大地,55,ダ1300,良,0.0,1:28.0,2.0,15.0,2-2-2-5,,43.3,491(+5),,,コパノベスト,0.0,11,99.2,2.610526315789474,1.1789473684210523,29.736842105263158,41.13421052631579,0.6118598382749326
561,561,2017/07/29,高知,晴,11,大暑特別,,11,8,10,3.5,1.0,2.0,永森大智,56,ダ1300,良,0.0,1:25.8,0.4,42.0,4-4-4-3,,40.6,464(-6),,,ワイドショー,10.0,1.0,246.0,15.375,1.20625,54.375,39.449999999999996,0.5463414634146342
562,562,2017/07/23,高知,曇,5,C2ロ,,12,8,12,2.2,1.0,1,宮川実,54,ダ1300,良,4.0,1:25.2,-0.8,53.0,1-1-1-1,,39.9,447(-5),,,(ケイアイトレジャー),14.0,2,112.0,4.3076923076923075,1.0884615384615384,27.73076923076923,40.599999999999994,0.6095617529880478
563,563,2017/08/06,高知,曇,6,C1ロC2イ混合,,12,5,6,3.2,2.0,2,西川敏弘,55,ダ1300,不,-12.0,1:23.5,0.3,58.0,2-2-2-2,,39.4,443(+4),,,カレンローザネーラ,4.0,3,347.9,8.283333333333333,1.8357142857142856,31.023809523809526,40.6595238095238,0.4964705882352941
564,564,2017/07/29,高知,晴,5,冷やしあめ特別,,10,7,8,24.2,7.0,2,倉兼育康,56,ダ1300,良,0.0,1:26.7,0.1,31.0,8-5-1-2,,40.6,526(-2),,,ナムラサラ,7.5,4,119.8,4.607692307692307,1.3884615384615384,42.84615384615385,40.50384615384615,0.5789473684210527
565,565,2017/07/29,高知,晴,11,大暑特別,,11,7,8,47.6,10.0,5.0,岡村卓弥,54,ダ1300,良,0.0,1:26.6,1.2,32.0,9-10-10-10,,40.6,464(+9),,,ワイドショー,2.0,5.0,172.1,4.412820512820512,0.9512820512820513,42.94871794871795,39.97948717948718,0.6675824175824175
566,566,2017/07/29,高知,晴,11,大暑特別,,11,5,5,3.5,2.0,3.0,赤岡修次,54,ダ1300,良,0.0,1:26.4,1.0,35.0,7-8-8-7,,40.6,424(+4),,,ワイドショー,5.0,6.0,515.3,8.447540983606556,1.2836065573770494,47.032786885245905,39.59836065573771,0.548885077186964
567,567,2017/07/29,高知,晴,9,C2ー2,,11,7,8,10.5,4.0,3,中西達也,56,ダ1300,良,0.0,1:26.4,0.5,35.0,2-1-1-1,,41.7,506(-7),,,ローズポップ,3.8,7,1623.4,41.62564102564103,1.317948717948718,56.743589743589745,39.21538461538462,0.49269311064718163
568,568,2017/07/29,高知,晴,3,ナガレコ特別,,9,2,2,1.1,1.0,1.0,上田将司,56,ダ1300,良,0.0,1:26.3,-0.4,36.0,2-2-1-1,,40.4,484(-10),,,(ケイツーミネルバ),30.0,8.0,5143.3,90.23333333333333,1.1228070175438594,72.14035087719299,,0.5674418604651162
569,569,2017/08/06,高知,曇,5,C2ロ,,12,5,6,2.4,1.0,1.0,石本純也,54,ダ1300,不,-12.0,1:24.3,-0.2,48.0,1-1-1-1,,39.5,422(+2),,,(ピエスモンテ),14.0,9.0,173.09999999999997,3.6062499999999993,1.9854166666666677,30.1875,40.81458333333335,0.4316702819956616
570,570,2017/07/29,高知,晴,5,冷やしあめ特別,,10,3,3,2.5,1.0,1,中西達也,54,ダ1300,良,0.0,1:26.6,-0.1,32.0,1-1-2-1,,40.2,428(-1),,,(キッズガチマヤー),30.0,10,347.2,6.42962962962963,1.7166666666666668,35.44444444444444,40.26296296296296,0.44539614561027835
571,571,2017/08/06,高知,曇,5,C2ロ,,12,3,3,4.7,3.0,2.0,山頭信義,54,ダ1300,不,-12.0,1:24.5,0.2,46.0,4-5-4-2,,39.3,416(+2),,,ケイツーミネルバ,3.5,11.0,85.3,1.8148936170212766,1.3468085106382979,26.340425531914892,40.589361702127654,0.5592515592515592
572,572,2017/07/29,高知,晴,4,ところてん特別,,10,7,8,96.2,9.0,2,石本純也,56,ダ1300,良,0.0,1:26.4,0.4,35.0,9-9-7-4,,40.5,465(+2),,,コパノベスト,7.5,12,97.49999999999999,2.6351351351351346,1.3432432432432435,39.21621621621622,40.148648648648646,0.5303030303030303
573,573,2017/07/22,高知,晴,5,スイカ特別,,11,6,6,7.3,3.0,3,中西達也,56,ダ1300,良,4,1:24.8,0.9,58,4-4-2-2,,40.6,521(-3),,,ヒロノフェロー,6.3,1,7405.400000000001,121.4,0.873770491803279,79.77049180327869,38.39344262295082,0.581989247311828
574,574,2017/07/22,高知,晴,9,Bー4,,11,5,5,11.6,5.0,1,岡村卓弥,56,ダ1300,良,4,1:25.1,-0.8,54.0,1-1-2-1,,40.5,477(-2),,,(サウスカントリー),50.0,2,993.4,23.652380952380952,1.2166666666666663,48.214285714285715,40.576190476190476,0.5403225806451613
575,575,2017/07/22,高知,晴,10,Bー3,,10,7,8,3.3,1.0,1,上田将司,56,ダ1300,良,4.0,1:25.2,-0.8,53.0,5-4-4-2,,40.0,497(-6),,,(マイネルリーブラ),50.0,3,524.2,20.968000000000004,0.512,54.08,39.27199999999999,0.7510373443983402
576,576,2017/07/22,高知,晴,11,北川川特別,,10,2,2,49.9,10.0,2,山頭信義,56,ダ1300,良,4.0,1:25.1,0.8,54.0,9-9-9-5,,39.1,497(0),,,シンボリマティス,15.0,4,4683.5,54.4593023255814,0.7651162790697674,62.72093023255814,38.802325581395365,0.6129385964912281
577,577,2017/07/22,高知,晴,5,スイカ特別,,11,7,9,8.8,6.0,2,倉兼育康,56,ダ1300,良,4,1:24.6,0.7,60,9-8-7-4,,39.2,488(+3),,,ヒロノフェロー,12.5,5,1733.0,36.87234042553192,0.7170212765957444,64.72340425531915,38.74680851063829,0.6129666011787819
578,578,2017/07/22,高知,晴,11,北川川特別,,10,7,7,3.4,2.0,5.0,別府真衣,53,ダ1300,良,4.0,1:25.8,1.5,46.0,2-4-4-4,,40.9,463(-3),,,シンボリマティス,3.0,6.0,630.3,24.24230769230769,0.9538461538461539,57.07692307692308,39.31153846153846,0.6271186440677966
579,579,2017/07/22,高知,晴,10,Bー3,,10,8,10,11.8,5.0,3,林謙佑,55,ダ1300,良,4,1:26.1,0.9,42,6-7-5-7,,40.3,488(0),,,スタートレイル,6.3,7,397.00000000000006,6.403225806451614,1.1193548387096772,46.33870967741935,39.46774193548388,0.5575364667747164
580,580,2017/07/29,高知,晴,10,AイBイ混合,,7,5,5,8.4,4.0,5.0,岡村卓弥,55,ダ1300,良,0.0,1:25.1,0.6,50.0,5-5-5-5,,40.0,516(0),,,グレイスフルデイズ,1.2,8.0,363.4000000000001,5.423880597014927,0.8014925373134328,50.91044776119403,39.95373134328359,0.6442006269592476
581,581,2017/07/22,高知,晴,8,Bー5,,11,8,10,11.4,5.0,1,上田将司,56,ダ1300,良,4,1:26.3,-0.3,40,7-6-6-4,,40.4,484(+3),,,(チョイワルオヤヂ),50.0,9,568.1,11.593877551020409,1.0244897959183676,45.42857142857143,40.2408163265306,0.5996131528046421
582,582,2017/07/22,高知,晴,10,Bー3,,10,4,4,18.2,7.0,2,別府真衣,55.0,ダ1300,良,4,1:26.0,0.8,44,9-9-8-6,,39.8,533(-1),,,スタートレイル,12.5,10,280.5,8.5,1.3151515151515152,38.696969696969695,39.7030303030303,0.5666666666666667
583,583,2017/07/22,高知,晴,9,Bー4,,11,6,6,89.7,9.0,2,中田貴士,56,ダ1300,良,4.0,1:25.9,0.8,45.0,10-10-10-6,,39.6,406(-4),,,バルドル,12.5,11,281.1,4.195522388059702,1.2373134328358213,32.3134328358209,40.28059701492536,0.5544715447154471
584,584,2017/05/04,高知,曇,5,C1ー5,,12,6,7,4.8,3,2,郷間勇太,56,ダ1400,重,7,1:32.5,0.2,50,5-5-5-2,,39.9,493(+1),,,ティアップストーム,10.0,1,204.5,7.574074074074074,1.1148148148148147,40.370370370370374,40.22222222222222,0.6403162055335968
585,585,2017/05/21,高知,晴,6,C1ロC2イ混合,,12,8,11,4.1,2.0,3,佐原秀泰,56,ダ1300,良,8.0,1:25.7,0.1,51.0,2-2-2-3,,40.1,440(-2),,,シングルカスク,2.0,2,346.3,7.368085106382979,0.9319148936170212,55.297872340425535,39.163829787234036,0.5846456692913385
586,586,2017/05/13,高知,曇,12,ファイナルレース,,10,6,7,6.0,3.0,1,西川敏弘,56,ダ1300,不,-22.0,1:23.0,-0.8,54.0,1-1-1-1,,39.2,440(-3),,,(スカイオブメイ),40.0,3,1981.1000000000001,21.533695652173915,0.9913043478260866,56.06521739130435,39.42717391304346,0.6
587,587,2017/05/21,高知,晴,7,C1イ,,12,5,6,3.9,2.0,10,永森大智,54,ダ1300,良,8,1:27.7,2.0,27,3-3-3-6,,42.0,440(-5),,,オレンジウォーク,0.0,4,226.1,6.11081081081081,1.4513513513513512,31.56756756756757,41.02972972972973,0.48
588,588,2017/05/04,高知,曇,6,只今競馬歴7年目特別,,11,4,4,6.5,4.0,5,嬉勝則,56,ダ1400,重,7,1:33.8,0.6,36,5-5-6-4,,41.3,480(0),,,フクノカシオペア,2.0,5,165.0,4.230769230769231,0.9538461538461541,39.53846153846154,40.14358974358975,0.6225490196078431
589,589,2017/05/13,高知,曇,6,ウツボ特別,,9,3,3,69.8,8.0,3,倉兼育康,54,ダ1300,不,-22.0,1:23.5,0.3,48.0,8-8-8-5,,37.7,485(-5),,,セイウンジャイロ,5.0,6,203.5,5.814285714285714,0.7628571428571428,51.31428571428572,,0.6548672566371682
590,590,2017/05/13,高知,曇,12,ファイナルレース,,10,5,5,20.5,10.0,8.0,岡村卓弥,54,ダ1300,不,-22,1:25.1,2.1,28,8-8-8-9,,40.2,417(-6),,,グラスグローリー,0.0,7.0,352.3,8.59268292682927,1.3414634146341464,37.0,,0.4520884520884521
591,591,2017/05/04,高知,曇,6,只今競馬歴7年目特別,,11,8,11,48.8,7,11,郷間勇太,56,ダ1400,重,7.0,1:35.4,2.2,18.0,7-7-7-10,,42.7,488(0),,,フクノカシオペア,0.0,8,182.5,3.8020833333333335,1.3437500000000002,41.229166666666664,40.40624999999999,0.4908675799086758
592,592,2017/05/21,高知,晴,7,C1イ,,12,3,3,92.8,11.0,6,上田将司,56,ダ1300,良,8.0,1:26.8,1.1,38.0,10-10-10-5,,40.1,495(+3),,,オレンジウォーク,0.0,9,421.9,4.740449438202247,1.4292134831460672,37.662921348314605,41.03146067415731,0.5276145710928319
593,593,2017/05/13,高知,曇,8,C1ー4,,9,8,8,121.3,9,8,山頭信義,56,ダ1300,不,-22.0,1:25.6,3.0,22.0,7-8-8-9,,40.4,464(+5),,,ヴィリープ,0.0,10,165.80000000000004,1.9279069767441865,1.3197674418604655,34.94186046511628,40.45232558139535,0.46941176470588236
594,594,2017/05/21,高知,晴,7,C1イ,,12,6,7,48.3,9.0,12,林謙佑,53,ダ1300,良,8.0,1:28.9,3.2,13.0,4-4-4-11,,43.1,441(-3),,,オレンジウォーク,0.0,11,208.49999999999997,3.933962264150943,1.2320754716981137,41.716981132075475,40.85283018867925,0.4755381604696673
595,595,2017/04/16,高知,晴,12,ファイナルレース,,12,7,9,33.5,9.0,9,郷間勇太,56,ダ1300,重,-4.0,1:26.9,2.1,25.0,11-11-11-11,,40.5,430(+5),,,カツヒメ,0.0,1,309.1,10.303333333333335,2.153333333333333,29.766666666666666,40.54666666666666,0.43812709030100333
596,596,2017/04/16,高知,晴,12,ファイナルレース,,12,8,12,40.7,10.0,5,宮川実,54,ダ1300,重,-4.0,1:26.0,1.2,36.0,7-6-6-4,,40.4,430(0),,,カツヒメ,1.0,2,69.5,3.861111111111111,1.2388888888888887,23.666666666666668,40.36666666666667,0.5614035087719298
597,597,2017/04/16,高知,晴,3,C3ー9,,11,5,5,20.2,4.0,2,中越琉世,52,ダ1300,重,-4.0,1:26.9,1.2,25.0,5-4-4-3,,41.2,432(-7),,,サンフレイム,5.0,3,36.5,1.5208333333333333,2.0208333333333335,22.666666666666668,41.21666666666667,0.4069767441860465
598,598,2017/04/16,高知,晴,5,鰹のタタキ特別,,10,3,3,7.2,3.0,2.0,林謙佑,53,ダ1300,重,-4.0,1:26.8,0.4,26.0,6-6-5-4,,40.7,426(+10),,,カミノルビースター,5.0,4.0,41.00000000000001,2.733333333333334,1.0066666666666666,18.866666666666667,41.4,0.64
599,599,2017/04/16,高知,晴,12,ファイナルレース,,12,6,8,30.5,8.0,6,松木大地,53,ダ1300,重,-4.0,1:26.4,1.6,31.0,8-8-10-6,,40.5,452(-10),,,カツヒメ,0.0,5,43.19999999999999,1.1999999999999997,1.527777777777778,24.583333333333332,40.1861111111111,0.516320474777448
600,600,2017/04/16,高知,晴,12,ファイナルレース,,12,5,6,27.9,7.0,4,上田将司,54,ダ1300,重,-4.0,1:26.0,1.2,36.0,5-5-5-5,,40.5,460(-5),,,カツヒメ,1.5,6,63.5,1.8142857142857143,2.102857142857143,42.68571428571428,40.62285714285714,0.2604501607717042
601,601,2017/04/16,高知,晴,2,C3ー10,,12,8,12,133.8,8.0,6,山頭信義,56,ダ1300,重,-4.0,1:26.9,1.9,25.0,3-3-4-3,,41.6,500(+6),,,コスモシュアー,0.0,7,2518.4,54.74782608695652,1.5521739130434782,62.23913043478261,37.90869565217391,0.4855687606112054
602,602,2017/04/16,高知,晴,6,鏡栗毛特別,,10,7,8,10.5,5.0,8,郷間勇太,56,ダ1300,重,-4.0,1:28.3,1.9,8.0,4-4-4-7,,42.3,435(+1),,,サンドラ,0.0,8,34.400000000000006,1.563636363636364,1.8363636363636362,20.272727272727273,41.07272727272727,0.3948497854077253
603,603,2017/04/16,高知,晴,3,C3ー9,,11,8,10,24.6,5.0,3,木村直輝,54,ダ1300,重,-4.0,1:27.2,1.5,21.0,4-5-5-5,,41.1,448(+3),,,サンフレイム,2.5,9,37.5,1.7045454545454546,2.0,21.454545454545453,40.53181818181818,0.425
604,604,2017/04/16,高知,晴,2,C3ー10,,12,8,11,141.0,9.0,4,林謙佑,55,ダ1300,重,-4.0,1:26.2,1.2,33.0,6-7-7-7,,40.1,466(+6),,,コスモシュアー,1.5,10,19.099999999999998,0.7639999999999999,1.6560000000000001,30.84,40.248,0.4
605,605,2017/04/16,高知,晴,6,鏡栗毛特別,,10,3,3,45.4,6.0,4,宮川実,54,ダ1300,重,-4.0,1:26.9,0.5,25.0,5-5-6-4,,40.8,393(-3),,,サンドラ,1.5,11,50.20000000000001,0.9127272727272729,2.534545454545454,6.381818181818182,41.76909090909092,0.4334038054968288
606,606,2017/04/16,高知,晴,3,C3ー9,,11,7,9,8.5,3.0,6,松木大地,53,ダ1300,重,-4.0,1:28.1,2.4,10.0,2-2-3-4,,42.7,430(+4),,,サンフレイム,0.0,12,29.0,1.0357142857142858,1.614285714285714,25.25,41.164285714285704,0.3992932862190813
607,607,2017/04/15,高知,晴,4,ウド特別,,12,6,7,49.7,7,5,岡村卓弥,54,ダ1300,重,2,1:27.7,1.3,21,3-3-3-5,,41.2,434(+1),,,サスナーシルニー,1.0,1,93.5,4.4523809523809526,1.4857142857142858,34.23809523809524,40.490476190476194,0.4834710743801653
608,608,2017/04/16,高知,晴,12,ファイナルレース,,12,6,7,19.7,6.0,7.0,赤岡修次,54,ダ1300,重,-4,1:26.8,2.0,26,6-6-7-8,,41.1,438(+7),,,カツヒメ,0.0,2.0,73.1,5.623076923076923,0.7615384615384614,32.30769230769231,40.06923076923077,0.6339285714285714
609,609,2017/04/15,高知,晴,4,ウド特別,,12,5,6,12.5,4.0,9,別府真衣,55,ダ1300,重,2.0,1:28.5,2.1,11.0,11-10-9-8,,41.3,495(+8),,,サスナーシルニー,0.0,3,47.0,1.7407407407407407,2.066666666666667,28.25925925925926,40.98518518518518,0.4342629482071713
610,610,2017/04/15,高知,晴,10,ソメイヨシノ特別,,11,5,5,18.4,7.0,7,木村直輝,54,ダ1400,重,2.0,1:34.8,1.3,20.0,10-10-10-9,,40.8,495(-1),,,キッズガチマヤー,0.0,4,60.8,0.9967213114754098,1.3147540983606558,31.65573770491803,40.28032786885245,0.5225505443234837
611,611,2017/04/15,高知,晴,5,アケボノツツジ特別,,12,3,3,67.2,10.0,6,下村瑠衣,53,ダ1300,重,2.0,1:28.7,2.2,9.0,6-7-7-5,,41.5,451(-9),,,フリーランス,0.0,5,152.5,6.354166666666667,2.0999999999999996,42.791666666666664,40.474999999999994,0.3879598662207358
612,612,2017/04/15,高知,晴,10,ソメイヨシノ特別,,11,1,1,14.2,6.0,6,永森大智,56,ダ1400,重,2,1:34.8,1.3,20,1-1-1-2,,42.6,492(+2),,,キッズガチマヤー,0.0,6,129.0,3.0,1.772093023255814,37.06976744186046,41.04418604651163,0.4361948955916473
613,613,2017/04/15,高知,晴,6,アコウの木特別,,11,4,4,314.2,11,9,中越琉世,54,ダ1400,重,2,1:35.5,3.5,12,8-9-9-10,,40.9,466(-8),,,マンボダンサー,0.0,7,76.9,1.9225,1.8524999999999998,22.25,41.34,0.3753280839895013
614,614,2017/04/15,高知,晴,4,ウド特別,,12,7,9,16.6,5.0,6,山頭信義,54,ダ1300,重,2.0,1:27.9,1.5,19.0,6-8-7-7,,40.8,474(-4),,,サスナーシルニー,0.0,8,54.90000000000001,0.980357142857143,1.6482142857142859,26.5,40.503571428571426,0.4963898916967509
615,615,2017/04/15,高知,晴,4,ウド特別,,12,1,1,26.4,6,8,林謙佑,55,ダ1300,重,2.0,1:28.4,2.0,13.0,6-5-5-6,,41.4,471(-3),,,サスナーシルニー,0.0,9,3670.9,47.062820512820515,1.9217948717948707,52.73076923076923,38.879487179487185,0.47102342786683105
616,616,2017/04/15,高知,晴,5,アケボノツツジ特別,,12,8,11,73.8,11,7,木村直輝,52,ダ1300,重,2,1:28.8,2.3,8,7-6-6-9,,41.7,450(-5),,,フリーランス,0.0,10,108.0,9.0,1.3666666666666665,14.583333333333334,41.84166666666666,0.48672566371681414
617,617,2017/04/15,高知,晴,6,アコウの木特別,,11,6,6,32.4,6.0,7.0,西川敏弘,54,ダ1400,重,2.0,1:35.3,3.3,14.0,7-7-8-8,,40.9,425(0),,,マンボダンサー,0.0,11.0,68.19999999999999,2.005882352941176,1.9499999999999995,28.91176470588235,41.21176470588236,0.48158640226628896
618,618,2017/04/15,高知,晴,5,アケボノツツジ特別,,12,6,8,14.2,5.0,9,岡村卓弥,56,ダ1300,重,2.0,1:29.0,2.5,5.0,8-8-10-11,,41.6,488(-3),,,フリーランス,0.0,12,249.6,4.538181818181818,1.9272727272727268,28.10909090909091,40.91636363636365,0.3623445825932504
619,619,2017/02/07,高知,晴,10,クロッカス特別,,7,3,3,1.1,1.0,2,宮川実,56,ダ1300,重,-6,1:24.2,0.1,55,1-1-1-1,,39.8,506(-4),,,リリークライマー,7.5,1,97.5,16.25,-0.7166666666666667,51.833333333333336,39.583333333333336,0.7924528301886793
620,620,2017/02/19,高知,晴,1,C2ー7,,10,8,10,6.7,3.0,3,別府真衣,53,ダ1400,良,17,1:34.7,1.4,36,3-3-3-3,,41.1,432(-2),,,ゴーゴーキング,3.8,2,84.6,4.2299999999999995,0.9899999999999999,45.2,39.760000000000005,0.6080402010050251
621,621,2017/02/21,高知,晴,9,C3ー2,,8,7,7,12.1,5.0,1,上田将司,56,ダ1400,重,15,1:34.1,-0.1,41,5-6-6-4,,41.1,423(-1),,,(ケイアイトレジャー),20.0,3,72.50000000000001,2.5000000000000004,1.7103448275862068,26.103448275862068,40.768965517241384,0.5244755244755245
622,622,2017/02/19,高知,晴,1,C2ー7,,10,2,2,52.6,7.0,4,妹尾浩一,54,ダ1400,良,17,1:35.0,1.7,33,8-8-8-5,,40.2,458(-2),,,ゴーゴーキング,2.2,4,131.4,4.692857142857143,1.232142857142857,50.25,39.157142857142844,0.5298013245033113
623,623,2017/02/26,高知,曇,3,ファイト2・25特別,,12,3,3,40.3,7.0,7,松木大地,55,ダ1300,重,-1.0,1:26.8,1.0,29.0,8-8-8-8,,39.9,455(-1),,,トウカイフェイト,0.0,5,1103.9,13.798750000000002,1.3099999999999998,40.8875,39.53750000000001,0.52479815455594
624,624,2017/02/21,高知,晴,12,ファイナルレース,,11,3,3,6.8,4.0,1,松木大地,53,ダ1300,重,15,1:27.7,-0.4,34,7-7-4-1,,40.8,426(+8),,,(キーライム),20.0,6,85.3,2.305405405405405,1.7729729729729728,20.72972972972973,40.30000000000001,0.4391025641025641
625,625,2017/02/19,高知,晴,1,C2ー7,,10,7,7,33.1,5.0,7.0,上田将司,54,ダ1400,良,17.0,1:36.5,3.2,16.0,6-7-7-7,,42.1,419(-2),,,ゴーゴーキング,0.0,7.0,65.49999999999999,1.0564516129032255,1.9306451612903228,15.806451612903226,41.91290322580645,0.47738693467336685
626,626,2017/02/26,高知,曇,3,ファイト2・25特別,,12,2,2,160.0,11.0,6,塚本雄大,51,ダ1300,重,-1,1:26.8,1.0,29,1-1-1-2,,41.9,441(+2),,,トウカイフェイト,0.0,8,65.39999999999999,0.9083333333333332,2.6333333333333333,7.125,43.043055555555554,0.3628571428571429
627,627,2017/02/19,高知,晴,2,C2ー6,,10,7,7,19.2,6.0,7.0,西森将司,56,ダ1400,良,17.0,1:36.2,1.9,19.0,2-2-1-3,,42.7,452(-4),,,ドレスアフェアー,0.0,9.0,60.400000000000006,0.862857142857143,1.9642857142857142,15.971428571428572,42.25142857142858,0.4227994227994228
628,628,2017/02/26,高知,曇,5,まゆゆありがとう特別,,11,4,4,2.2,2,2,宮川実,53,ダ1300,重,-1,1:24.6,0.0,55,1-1-1-1,,39.0,450(+3),,,ニシノカチヅクシ,4.0,1,132.90000000000003,6.040909090909093,1.9454545454545453,29.09090909090909,40.840909090909086,0.6529680365296804
629,629,2017/02/19,高知,晴,5,マダコのカルパッチョ,,11,5,5,17.6,4.0,4,上田将司,56,ダ1400,良,17.0,1:33.9,1.3,45.0,7-7-7-5,,40.7,453(-2),,,リリークライマー,2.2,2,93.30000000000001,1.8660000000000003,1.194,30.86,40.22400000000002,0.6224899598393574
630,630,2017/02/19,高知,晴,9,残寒特別,,8,7,7,53.8,8.0,8,西川敏弘,56,ダ1600,良,17.0,1:50.1,1.8,31.0,7-8-8-8,,42.1,454(-1),,,メイソ,0.0,3,347.4,4.511688311688311,1.2792207792207795,36.16883116883117,40.53766233766232,0.5161691542288557
631,631,2017/02/19,高知,晴,6,祝!林夫婦ご結婚特別,,11,6,7,10.2,5.0,4,西川敏弘,54,ダ1400,良,17.0,1:34.7,1.0,36.0,2-2-2-4,,42.0,481(+2),,,ドリームニックス,2.2,4,77.4,2.3454545454545457,0.9969696969696972,41.75757575757576,40.878787878787875,0.6216216216216216
632,632,2017/02/19,高知,晴,6,祝!林夫婦ご結婚特別,,11,5,5,10.9,6.0,6,西森将司,56,ダ1400,良,17.0,1:35.0,1.3,33.0,8-7-8-7,,40.7,484(0),,,ドリームニックス,0.0,5,78.5,1.7065217391304348,1.2934782608695654,38.608695652173914,40.47608695652173,0.5164319248826291
633,633,2017/02/19,高知,晴,6,祝!林夫婦ご結婚特別,,11,7,9,133.7,9.0,5,木村直輝,53,ダ1400,良,17.0,1:34.8,1.1,35.0,9-10-9-8,,40.2,495(-3),,,ドリームニックス,1.5,6,54.9,0.9631578947368421,1.3245614035087723,32.175438596491226,40.259649122807005,0.5183333333333333
634,634,2017/02/26,高知,曇,5,まゆゆありがとう特別,,11,6,7,161.5,11.0,11,下村瑠衣,54,ダ1300,重,-1.0,1:27.0,2.4,27.0,10-10-10-11,,40.3,451(-3),,,ニシノカチヅクシ,0.0,7,73.4,1.1838709677419357,1.8661290322580637,19.274193548387096,41.39999999999999,0.42088091353996737
