,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢
422,422,2021/04/25,1新潟6,曇,8,4歳以上1勝クラス,,15,2,2,63.9,13.0,14.0,勝浦正樹,57,ダ1200,良,-1,1:13.7,1.9,68,1-1,34.5-37.3,39.2,460(-6),,,ペイシャリルキス,0.0,9.0,270.3,22.525000000000002,0.43333333333333335,58.666666666666664,0,,,38.325,0.7064220183486238,16.28222523744912,16.14081866705284,73.7,1.0,1.0,-13.0,-13.0,0.0,3.5,-0.16666666666666666,-0.3333333333333333,-0.16666666666666666,8.338972450995477,0.9458723783962713,4
423,423,2021/01/30,1東京1,晴,7,4歳以上1勝クラス,,16,1,2,14.2,7,7,大野拓弥,54,ダ1400,重,-14,1:24.8,0.9,82,1-1,34.6-37.5,38.4,518(+2),,S接触,ロークアルルージュ,0.0,10,697.0,77.44444444444444,0.9888888888888887,70.33333333333333,0,,,38.55555555555556,0.6147540983606558,16.50943396226415,16.017643080911334,84.8,1.0,1.0,-6.0,-6.0,0.0,2.888888888888889,-3.3333333333333335,-3.2222222222222223,0.1111111111111111,14.967965793654125,1.5041608956491312,4
424,424,2021/04/17,2阪神7,雨,7,4歳以上1勝クラス,,13,4,5,93.6,10,6,鮫島克駿,57,ダ1800,不,-17,1:52.4,2.5,86,5-4-4-4,36.3-37.6,38.4,470(+6),,,スズカパンサー,0.0,11,2974.1,106.21785714285714,1.585714285714286,73.85714285714286,0,,,35.68214285714285,0.5527065527065527,16.01423487544484,16.95433390684426,112.4,5.0,4.0,-2.0,-1.0,1.0,9.25,2.642857142857143,2.892857142857143,0.25,42.04719617646367,3.5591051528023057,5
425,425,2021/04/18,3中山8,晴,6,4歳以上1勝クラス,,16,8,16,12.6,5,14,原田和真,57,ダ1200,重,-20,1:13.1,2.6,58,9-10,33.4-37.1,38.9,464(-3),,,ブルーダイヤカフェ,0.0,12,781.0,60.07692307692308,1.0,62.15384615384615,0,,,38.40769230769231,0.6101694915254238,16.415868673050618,16.19704333794717,73.1,9.0,10.0,-4.0,-5.0,-1.0,4.461538461538462,-1.8461538461538463,-2.1538461538461537,-0.3076923076923077,11.72821471529931,1.4914039406833128,4
426,426,2021/03/06,2小倉7,曇,7,4歳以上1勝クラス,,14,8,13,62.6,11,13,菱田裕二,57,ダ1000,不,-20.0,0:59.9,2.3,48.0,10-13,34.4-34.8,36.5,488(0),,,シンシティ,0.0,13,691.0,46.06666666666667,1.32,65.26666666666667,0,,,37.22,0.4158415841584158,16.69449081803005,16.625777954783008,59.9,10.0,13.0,0.0,-3.0,-3.0,3.2666666666666666,-5.6,-6.4,-0.8,22.060906458031138,2.5499999999999994,4
427,427,2020/08/30,3新潟6,晴,12,3歳以上1勝クラス,,15,6,11,167.4,14.0,15.0,木幡育也,54,ダ1200,良,-7.0,1:14.4,2.7,52.0,12-12,33.6-38.1,38.9,426(+1),,,オメガエリタージュ,0.0,14.0,249.5,8.316666666666666,1.2966666666666666,43.36666666666667,0,,,39.98333333333333,0.5903225806451613,16.129032258064516,15.39598414506395,74.4,12.0,12.0,-3.0,-3.0,0.0,4.633333333333334,-0.6,-1.0,-0.4,9.93841598963006,1.7148673509101169,6
428,428,2020/10/24,4新潟5,雨,8,3歳以上1勝クラス,,16,3,6,3.9,1,15,菊沢一樹,52,芝1000,重,18,1:00.1,2.9,27,1,33.6-34.8,37.1,450(+2),,,ワンモアバイト,0.0,15,1140.9,126.76666666666668,0.9555555555555555,67.0,0,,,35.77777777777778,0.6029411764705882,16.638935108153078,17.046431486796955,60.1,1.0,1.0,-14.0,-14.0,0.0,3.5555555555555554,-3.4444444444444446,-3.111111111111111,0.3333333333333333,26.02018447282801,1.9754493159785198,4
429,429,2020/10/11,4新潟2,晴,11,北陸S(3勝クラス),,18,2,4,5.1,2,2,団野大成,54,芝1200,良,0,1:08.9,0.2,99,4-4,34.3-34.4,34.3,496(+10),,,ロードアクア,742.0,1,10568.5,330.265625,0.36875,86.46875,0,,,35.74375,0.8013392857142857,17.41654571843251,17.030259021068662,68.9,4.0,4.0,2.0,2.0,0.0,4.40625,0.625,0.6875,0.0625,16.527518305561774,2.3301394906558026,6
430,430,2020/08/30,2札幌6,小雨,11,キーンランドC(G3),,16,4,8,51.1,12,13,大野拓弥,54,芝1200,重,25,1:12.4,1.8,85,4-7,34.8-35.8,37.3,474(0),,,エイティーンガール,0.0,2,8096.799999999999,426.1473684210526,0.37368421052631573,94.89473684210526,0,,,34.494736842105254,0.7286245353159851,16.574585635359114,17.439811811774224,72.4,4.0,7.0,-6.0,-9.0,-3.0,4.052631578947368,-0.7894736842105263,-1.2105263157894737,-0.42105263157894735,10.503689827865255,1.376399287997491,5
431,431,2020/10/17,4新潟3,曇,11,飛翼特別(2勝クラス),,18,8,18,4.4,1,1,西田雄一,55,芝1000,良,1,0:55.5,0.0,94,1,33.0-33.1,33.1,478(+8),,,(クラシコ),1538.5,3,5024.6,279.14444444444445,0.6444444444444444,79.38888888888889,0,,,34.76666666666666,0.6201550387596899,18.01801801801802,17.360663210939055,55.5,1.0,1.0,0.0,0.0,0.0,4.944444444444445,-1.5,-1.2222222222222223,0.2777777777777778,11.789238719463082,1.418848192692163,4
432,432,2020/09/05,2小倉7,曇,11,テレQ杯(3勝クラス),,17,7,13,72.4,16.0,15.0,田中健,53,芝1200,良,-6.0,1:08.9,0.7,85.0,12-10,33.6-34.6,34.3,488(+2),,,タマモメイトウ,0.0,4.0,5560.8,104.92075471698114,0.6452830188679243,87.32075471698113,0,,,34.87169811320753,0.5483443708609271,17.41654571843251,17.31388288981316,68.9,12.0,10.0,-5.0,-3.0,2.0,6.735849056603773,-0.6981132075471698,-0.6037735849056604,0.09433962264150944,9.073866210771126,0.8876940271687404,8
433,433,2020/06/21,1函館4,晴,11,函館スプリントS(G3),,16,5,10,7.5,3,3,岩田康誠,54,芝1200,良,-18,1:07.9,0.4,104,4-4,33.4-34.1,34.0,482(0),,,ダイアトニック,988.1,5,7028.0,585.6666666666666,0.2833333333333334,96.41666666666667,0,,,34.708333333333336,0.7823529411764706,17.67304860088365,17.320213762632548,67.9,4.0,4.0,1.0,1.0,0.0,4.666666666666667,0.5833333333333334,0.75,0.16666666666666666,11.724146932795373,0.5267967282542749,4
434,434,2020/08/30,2札幌6,小雨,11,キーンランドC(G3),,16,2,4,23.0,8,6,杉原誠人,54,芝1200,重,25,1:11.8,1.2,93,6-11,34.8-35.8,36.5,466(+4),,,エイティーンガール,0.0,6,11442.3,357.571875,0.375,91.96875,0,,,34.5875,0.7461024498886414,16.71309192200557,17.31934380183685,71.8,6.0,11.0,5.0,0.0,-5.0,7.1875,2.625,2.875,0.25,10.691603083363818,1.1143030368956621,5
435,435,2020/10/10,4京都1,曇,11,夕刊フジ杯オパールS(L),,18,7,13,6.6,2,14,池添謙一,51,芝1200,重,7,1:10.1,1.5,90,7-8,33.0-35.6,36.1,480(0),,,リバティハイツ,0.0,7,5358.099999999999,487.09999999999997,0.9,84.72727272727273,0,,,36.45454545454546,0.6197183098591549,17.11840228245364,16.844097594991123,70.1,7.0,8.0,-6.0,-7.0,-1.0,4.363636363636363,-1.5454545454545454,-1.5454545454545454,0.0,12.947543739601302,1.7696515664578336,3
436,436,2020/10/04,4中山9,曇,11,スプリンターズS(G1),,16,1,1,271.7,15,8,秋山真一,55.0,芝1200,良,-4,1:09.1,0.8,95,8-9,32.8-35.5,35.1,504(+2),,,グランアレグリア,0.0,8,20849.0,548.6578947368421,0.6657894736842106,92.05263157894737,0,,,34.671052631578945,0.6424870466321243,17.366136034732275,17.421611315961957,69.1,8.0,9.0,1.0,0.0,-1.0,7.2368421052631575,0.7894736842105263,0.9736842105263158,0.18421052631578946,17.559741176642213,1.570529042302408,7
437,437,2020/10/03,4中山8,曇,11,秋風S(3勝クラス),,16,8,16,86.7,13,15,丹内祐次,55,芝1600,良,-6,1:34.7,1.4,93,4-4-2,35.1-35.2,36.2,484(-10),,,インターミッション,0.0,9,2848.7,219.1307692307692,1.0615384615384615,85.38461538461539,0,,,35.776923076923076,0.43956043956043955,16.89545934530095,16.632264890130816,94.7,4.0,2.0,-13.0,-11.0,2.0,5.923076923076923,-2.923076923076923,-3.5384615384615383,-0.6153846153846154,7.496938150515387,1.0819483559292282,4
438,438,2020/08/30,2札幌6,小雨,11,キーンランドC(G3),,16,4,7,103.8,13,16,柴山雄一,54,芝1200,重,25,1:12.9,2.3,78,15-16,34.8-35.8,37.0,504(-4),,出遅れ,エイティーンガール,0.0,10,6284.0,261.8333333333333,1.008333333333333,82.125,0,,,36.479166666666664,0.5,16.46090534979424,16.853329518362077,72.9,15.0,16.0,0.0,-1.0,-1.0,6.041666666666667,-2.25,-2.8333333333333335,-0.5833333333333334,15.75025079165408,2.058869592762009,6
439,439,2020/08/30,2札幌6,小雨,11,キーンランドC(G3),,16,5,10,155.4,15,11,丹内祐次,54,芝1200,重,25,1:12.1,1.5,89,1-2,34.8-35.8,37.3,470(-10),,,エイティーンガール,0.0,11,3917.8,279.84285714285716,0.7785714285714286,81.28571428571429,0,,,36.33571428571428,0.638095238095238,16.643550624133148,17.030256756937906,72.1,1.0,2.0,-9.0,-10.0,-1.0,3.857142857142857,-2.5714285714285716,-2.857142857142857,-0.2857142857142857,13.964080906223494,1.9136236713511765,4
440,440,2020/10/11,4新潟2,晴,11,北陸S(3勝クラス),,18,6,11,37.9,16,16,斎藤新,54,芝1200,良,0.0,1:10.0,1.3,83.0,15-15,34.3-34.4,34.5,480(+4),,,ロードアクア,0.0,12,8838.1,200.8659090909091,0.6000000000000001,86.8409090909091,0,,,35.20909090909091,0.582258064516129,17.142857142857142,17.17185659086493,70.0,15.0,15.0,-1.0,-1.0,0.0,6.159090909090909,-0.7272727272727273,-0.20454545454545456,0.5227272727272727,11.861047358662912,1.1593101396951548,6
441,441,2020/10/11,4東京2,曇,11,毎日王冠(G2),,11,8,11,328.3,11.0,11,武藤雅,56,芝1800,稍,-4,1:50.0,4.5,72,11-11-11,34.5-35.4,37.6,488(+18),,,サリオス,0.0,13,10944.1,390.8607142857143,1.1464285714285716,84.03571428571429,0,,,35.65357142857142,0.5769230769230769,16.363636363636363,16.995409622709396,110.0,11.0,11.0,0.0,0.0,0.0,7.571428571428571,1.0714285714285714,2.0357142857142856,0.9642857142857143,23.243937237730055,2.330621265150037,5
442,442,2020/07/26,2新潟2,曇,11,アイビスサマーD(G3),,18,8,18,45.0,13,6,菊沢一樹,56,芝1000,良,-5,0:54.8,0.3,100,16,32.1-32.8,32.1,482(-14),,,ジョーカナチャン,0.0,14,8060.0,206.66666666666666,0.6948717948717948,89.05128205128206,0,,,33.78974358974359,0.5391156462585034,18.248175182481752,17.60235877605429,54.8,16.0,16.0,10.0,10.0,0.0,10.41025641025641,2.4615384615384617,2.4358974358974357,-0.02564102564102564,10.341058939973218,1.413426687168457,7
443,443,2020/08/29,3新潟5,晴,10,稲妻S(3勝クラス),,12,8,11,3.2,2,1,田辺裕信,55,芝1000,良,-1,0:54.4,0.0,112,1,32.5-32.5,32.5,458(-6),,躓く,(ヒロイックアゲン),1846.6,15,6943.8,462.92,0.4333333333333333,86.46666666666667,0,,,35.34,0.8212765957446808,18.38235294117647,17.250108755018726,54.4,1.0,1.0,0.0,0.0,0.0,2.466666666666667,-1.3333333333333333,-1.4,-0.06666666666666667,17.891600683002068,1.468364311061802,5
444,444,2020/10/10,4京都1,曇,11,夕刊フジ杯オパールS(L),,18,8,18,52.0,16,18,田中健,50,芝1200,重,7,1:11.5,2.9,69,2-2,33.0-35.6,38.4,454(0),,,リバティハイツ,0.0,16,4655.5,517.2777777777778,1.588888888888889,77.33333333333333,0,,,36.35555555555556,0.40476190476190477,16.783216783216783,16.899695773081405,71.5,2.0,2.0,-16.0,-16.0,0.0,1.8888888888888888,-7.444444444444445,-7.222222222222222,0.2222222222222222,12.456323695216016,1.512745847788054,3
445,445,2020/10/10,4京都1,曇,11,夕刊フジ杯オパールS(L),,18,5,9,33.1,13,12,川須栄彦,53,芝1200,重,7,1:09.9,1.3,92,1-1,33.0-35.6,36.9,450(+4),,,リバティハイツ,0.0,17,6642.400000000001,415.15000000000003,0.525,94.3125,0,,,35.26875,0.628,17.167381974248926,17.333530806232503,69.9,1.0,1.0,-11.0,-11.0,0.0,2.125,-4.6875,-4.625,0.0625,13.85315973350759,0.9493760471450362,5
446,446,2020/08/29,2小倉5,晴,11,釜山S(3勝クラス),,12,4,4,2.5,1,3,幸英明,54.0,ダ1000,良,-1,0:57.9,0.4,101,1-1,33.3-35.3,35.7,506(-18),,,コパノフィーリング,463.7,18,4335.3,394.1181818181818,0.4090909090909091,81.36363636363636,0,,,36.66363636363637,0.7910447761194029,17.271157167530227,16.9501175748761,57.9,1.0,1.0,-2.0,-2.0,0.0,1.0909090909090908,-2.4545454545454546,-2.272727272727273,0.18181818181818182,17.046301325768262,1.1719819395650541,3
447,447,2020/08/30,3新潟6,晴,12,3歳以上1勝クラス,,15,7,13,20.8,8,11,岩田望来,54,ダ1200,良,-7,1:13.2,1.5,69,2-2,33.6-38.1,39.5,452(+4),,,オメガエリタージュ,0.0,1,318.4,26.53333333333333,1.0583333333333333,60.25,0,,,38.791666666666664,0.4968553459119497,16.39344262295082,16.070741803050524,73.2,2.0,2.0,-9.0,-9.0,0.0,5.083333333333333,-2.5833333333333335,-2.0,0.5833333333333334,15.15638401240088,1.9239997785678131,5
448,448,2020/10/18,4新潟4,晴,10,稲光特別(1勝クラス),,12,6,7,19.9,8,12,杉原誠人,53,芝1000,良,1,0:57.2,2.1,63,4,32.9-32.9,34.8,456(0),,,クルークヴァール,0.0,2,990.0,99.0,1.0299999999999998,65.7,0,,,35.92,0.5586206896551724,17.482517482517483,17.107520563248666,57.2,4.0,4.0,-8.0,-8.0,0.0,2.4,-5.0,-5.0,0.0,15.455614936257025,2.021373397772697,3
449,449,2020/10/10,4新潟1,晴,7,3歳以上1勝クラス,,16,7,13,24.7,8,8,山田敬士,52,芝1000,良,0,0:56.4,0.9,76,1,32.7-33.4,34.3,470(+2),,,クリッパークラス,0.0,3,3053.2,66.37391304347825,0.8521739130434783,80.21739130434783,0,,,35.82173913043478,0.43498452012383904,17.73049645390071,17.01514866670326,56.4,1.0,1.0,-7.0,-7.0,0.0,6.217391304347826,-2.717391304347826,-2.5434782608695654,0.17391304347826086,7.261774129846078,1.3957998172814903,6
450,450,2020/10/10,4新潟1,晴,7,3歳以上1勝クラス,,16,3,5,11.1,6,3,亀田温心,51,芝1000,良,0,0:55.8,0.3,87,7,32.7-33.4,33.3,464(+2),,,クリッパークラス,190.0,4,1291.0,161.375,0.48750000000000004,75.75,0,,,36.887499999999996,0.7156862745098039,17.921146953405017,16.736499016528754,55.8,7.0,7.0,4.0,4.0,0.0,2.625,-2.0,-2.125,-0.125,11.74839101145449,1.6792855623746672,3
451,451,2020/08/23,3新潟4,晴,9,閃光特別(1勝クラス),,15,3,5,26.8,10,14,木幡巧也,55,芝1000,良,-1,0:56.6,1.7,72,6,32.5-32.8,34.1,510(+10),,,ウインアイルビータ,0.0,5,1590.0,69.1304347826087,1.5869565217391304,67.0,0,,,36.295652173913034,0.5272206303724928,17.6678445229682,17.061706610013307,56.6,6.0,6.0,-8.0,-8.0,0.0,6.478260869565218,-1.6956521739130435,-2.5652173913043477,-0.8695652173913043,25.9967612833257,4.07736809174197,5
452,452,2020/06/28,3東京8,曇,8,3歳以上1勝クラス,,9,1,1,50.7,9,9,藤田菜七,53,芝2000,不,23,2:07.1,4.2,68,1-1-2,35.1-37.2,41.3,428(+4),,,サペラヴィ,0.0,6,700.0,58.333333333333336,2.0416666666666665,68.08333333333333,0,,,39.1,0.38125,15.735641227380016,15.9911689547082,127.1,1.0,2.0,-7.0,-8.0,-1.0,4.416666666666667,-4.833333333333333,-5.0,-0.16666666666666666,12.145566800253016,2.3479816335481183,4
453,453,2020/09/06,3新潟8,晴,12,雷光特別(1勝クラス),,18,7,13,4.8,2,13,Ｍ．デム,53,芝1000,良,1,0:56.8,1.8,70,13,32.5-33.1,33.8,476(0),,出遅れ,クイックレス,0.0,7,976.7,48.835,1.2449999999999999,61.4,0,,,37.03000000000001,0.4841628959276018,17.605633802816904,16.569128260235658,56.8,13.0,13.0,0.0,0.0,0.0,6.3,-0.4,-0.8,-0.4,20.796716119631583,2.3282159627407846,3
454,454,2020/07/11,4阪神3,曇,12,3歳以上1勝クラス,,16,3,5,4.7,1,11,泉谷楓真,49,芝1200,重,22,1:12.5,1.7,73,2-2,34.3-36.5,38.1,428(+6),,,ファストフォース,0.0,8,1583.8,197.975,1.3375,69.0,0,,,36.75000000000001,0.5377358490566038,16.551724137931036,16.849771489271152,72.5,2.0,2.0,-9.0,-9.0,0.0,4.25,-2.875,-3.5,-0.625,22.78780267198406,2.223610677354388,3
455,455,2020/09/20,4中山4,曇,12,3歳以上1勝クラス,,16,3,5,63.6,12,9,秋山稔樹,54,芝1200,良,-1,1:09.9,0.3,86,3-3,34.1-35.5,35.3,492(-2),,,トキメキ,0.0,9,1110.0,52.857142857142854,1.0380952380952384,80.80952380952381,0,,,36.390476190476186,0.552901023890785,17.167381974248926,16.745046460991748,69.9,3.0,3.0,-6.0,-6.0,0.0,4.714285714285714,-2.5238095238095237,-2.857142857142857,-0.3333333333333333,11.761753397143073,1.8029590003726634,4
456,456,2020/10/10,4新潟1,晴,7,3歳以上1勝クラス,,16,7,14,13.1,7,7,菊沢一樹,52,芝1000,良,0,0:56.2,0.7,80,1,32.7-33.4,34.1,456(+10),,,クリッパークラス,0.0,10,203.8,14.557142857142859,0.9785714285714286,61.714285714285715,0,,,38.22857142857141,0.5957446808510638,17.793594306049823,16.316958896051055,56.2,1.0,1.0,-6.0,-6.0,0.0,2.7857142857142856,-3.642857142857143,-3.5714285714285716,0.07142857142857142,12.005554270142355,2.2362071062900726,3
457,457,2020/10/10,4新潟1,晴,7,3歳以上1勝クラス,,16,2,3,123.6,15.0,6,吉田隼人,53,芝1000,良,0,0:56.1,0.6,82,9,32.7-33.4,33.5,422(-2),,,クリッパークラス,0.0,11,902.5,64.46428571428571,1.4,71.07142857142857,0,,,36.128571428571426,0.32954545454545453,17.825311942959,16.901594997666855,56.1,9.0,9.0,3.0,3.0,0.0,8.714285714285714,-0.7142857142857143,-1.4285714285714286,-0.7142857142857143,10.51644215291253,1.515988859531039,3
458,458,2020/10/10,4新潟1,晴,7,3歳以上1勝クラス,,16,4,8,7.5,4,4,西田雄一,55,芝1000,良,0.0,0:55.8,0.3,87.0,12,32.7-33.4,33.0,516(-2),,,クリッパークラス,110.0,12,550.0,32.35294117647059,1.1470588235294117,63.588235294117645,0,,,36.79411764705882,0.49029126213592233,17.921146953405017,16.573875292528697,55.8,12.0,12.0,8.0,8.0,0.0,6.352941176470588,-0.8235294117647058,-1.3529411764705883,-0.5294117647058824,18.390231572330745,2.8380788146252547,5
459,459,2020/08/02,2新潟4,晴,7,3歳以上1勝クラス,,18,3,6,236.1,16.0,15,小林脩斗,54,芝1600,良,-10,1:35.0,1.5,75,13-14,35.3-34.0,34.3,454(0),,,チビラーサン,0.0,13,2100.0,91.30434782608695,0.7217391304347827,77.3913043478261,0,,,36.800000000000004,0.60062893081761,16.842105263157894,16.725354225052637,95.0,13.0,14.0,-1.0,-2.0,-1.0,5.086956521739131,-1.434782608695652,-1.826086956521739,-0.391304347826087,12.798654443165326,1.6839726508731936,4
460,460,2020/05/23,1新潟5,晴,8,4歳以上1勝クラス,,16,2,4,7.6,4,16,勝浦正樹,57,芝1000,良,-2,0:58.5,3.9,36,2,32.5-32.5,36.3,444(-2),,,トーホウレジーナ,0.0,14,1310.0,65.5,1.21,71.15,0,,,36.175000000000004,0.4121863799283154,17.094017094017094,17.036046460328418,58.5,2.0,2.0,-14.0,-14.0,0.0,4.7,-4.5,-4.4,0.1,16.79663609556938,1.4297296891814852,5
461,461,2020/09/06,3新潟8,晴,12,雷光特別(1勝クラス),,18,8,17,4.7,1,3,菊沢一樹,53,芝1000,良,1,0:55.3,0.3,97,3,32.5-33.1,33.2,448(-4),,,クイックレス,275.9,15,1140.9,142.6125,0.7125,72.0,0,,,35.6125,0.6694214876033058,18.083182640144667,17.09736853412744,55.3,3.0,3.0,0.0,0.0,0.0,3.875,-2.125,-1.75,0.375,21.207964960782487,2.0009874105760765,3
462,462,2020/09/06,3新潟8,晴,12,雷光特別(1勝クラス),,18,1,2,112.5,14,12,杉原誠人,53,芝1000,良,1,0:56.5,1.5,76,15,32.5-33.1,33.3,464(+4),,出遅れ,クイックレス,0.0,16,916.0,114.5,0.85,80.0,0,,,34.8625,0.5053763440860215,17.699115044247787,17.228088240779446,56.5,15.0,15.0,3.0,3.0,0.0,7.125,0.375,0.625,0.25,19.754043186705406,1.3144026479689006,3
463,463,2020/09/06,2札幌8,晴,6,3歳以上1勝クラス,,16,2,4,25.8,10,4,柴山雄一,57,芝1200,良,-9.0,1:09.7,0.3,90.0,2-2,34.2-35.2,35.3,478(+4),,,インザムービー,110.0,1,2116.0,92.0,0.608695652173913,83.65217391304348,0,,,35.56086956521738,0.6098265895953757,17.21664275466284,17.152927608181265,69.7,2.0,2.0,-2.0,-2.0,0.0,3.1739130434782608,-3.6956521739130435,-4.086956521739131,-0.391304347826087,9.707439157676962,1.4476993242152645,5
464,464,2020/09/06,3新潟8,晴,12,雷光特別(1勝クラス),,18,4,8,6.4,4,2,津村明秀,57,芝1000,良,1.0,0:55.1,0.1,101.0,10,32.5-33.1,32.5,468(0),,,クイックレス,431.8,2,2136.2,142.41333333333333,0.6933333333333334,81.46666666666667,0,,,35.39333333333334,0.7224669603524229,18.148820326678766,17.014625763046766,55.1,10.0,10.0,8.0,8.0,0.0,10.0,4.8,5.6,0.8,13.109514674464497,1.7533895745098975,4
465,465,2020/08/16,2札幌2,曇,6,3歳以上1勝クラス,,12,6,8,17.2,6,3,坂井瑠星,57,ダ1000,稍,-16.0,0:58.8,1.0,81.0,2-2,34.4-34.7,35.6,472(-2),,,レディオマジック,190.0,3,2680.0,134.0,0.82,79.15,0,,,37.475,0.656934306569343,17.006802721088437,16.664468075655904,58.8,2.0,2.0,-1.0,-1.0,0.0,2.25,-3.45,-3.35,0.1,7.6611929587382415,1.5538409727856588,4
466,466,2020/10/10,4新潟1,曇,12,朝日岳特別(1勝クラス),,14,3,3,77.1,12,6,岩田望来,57,芝1200,良,1.0,1:09.6,0.3,89.0,12-10,34.0-35.3,34.6,458(+2),,出遅れ,シトラスノキセキ,0.0,4,2381.3,113.3952380952381,1.8142857142857147,71.19047619047619,0,,,35.74285714285714,0.5378486055776892,17.24137931034483,16.916245177466255,69.6,12.0,10.0,4.0,6.0,2.0,9.380952380952381,2.857142857142857,3.2857142857142856,0.42857142857142855,47.13706495489493,4.02977554078275,4
467,467,2020/09/21,2中京5,晴,12,3歳以上1勝クラス,,18,3,5,30.2,9,4,藤井勘一,55,芝1200,良,-9.0,1:09.1,0.4,88.0,1-1,34.5-34.2,34.6,488(-6),,,シャドウブロッサム,110.0,5,961.0,120.125,0.43749999999999994,79.375,0,,,34.9375,0.776,17.366136034732275,16.88149908077989,69.1,1.0,1.0,-3.0,-3.0,0.0,2.5,-2.0,-1.875,0.125,6.618343383037969,0.8895830622776916,4
468,468,2020/09/26,4中山6,小雨,4,3歳以上1勝クラス,,15,3,4,39.7,10,12,Ｍ．デム,57,ダ1200,重,-16.0,1:11.7,1.1,81.0,2-2,33.6-37.0,38.1,494(-8),,,ナイトブリーズ,0.0,6,1284.5,107.04166666666667,0.7916666666666666,79.58333333333333,0,,,36.783333333333324,0.5508982035928144,16.736401673640167,16.7229420061142,71.7,2.0,2.0,-10.0,-10.0,0.0,6.416666666666667,-0.8333333333333334,-0.16666666666666666,0.6666666666666666,9.425509889994839,1.6435637423440352,4
469,469,2020/09/06,3新潟8,晴,12,雷光特別(1勝クラス),,18,3,6,34.3,9,6,丸山元気,53,芝1000,良,1.0,0:55.4,0.4,96.0,2,32.5-33.1,33.5,476(+12),,,クイックレス,0.0,7,268.0,22.333333333333332,0.8916666666666666,64.0,0,,,37.15833333333333,0.6258503401360545,18.050541516245488,16.622749823272752,55.4,2.0,2.0,-4.0,-4.0,0.0,2.9166666666666665,-2.6666666666666665,-2.75,-0.08333333333333333,18.69404866852822,2.014944167960989,3
470,470,2020/08/01,2新潟3,晴,12,3歳以上1勝クラス,,18,6,12,7.2,3,6,西田雄一,57,芝1000,良,-3.0,0:56.2,0.4,77.0,18,32.3-34.0,33.4,500(-14),,,ヤマニンベリンダ,0.0,8,1181.0,53.68181818181818,1.1772727272727275,60.68181818181818,0,,,38.522727272727266,0.6430976430976431,17.793594306049823,16.062308840502027,56.2,18.0,18.0,12.0,12.0,0.0,6.090909090909091,0.2727272727272727,0.18181818181818182,-0.09090909090909091,15.072603120871971,2.15355686791987,5
471,471,2020/09/12,2中京1,晴,6,3歳以上1勝クラス,,15,2,2,25.3,7,9,岩田望来,54,ダ1400,稍,-16.0,1:25.1,1.3,76.0,4-4,34.3-37.6,38.6,498(+14),,,ハリーバローズ,0.0,9,155.0,17.22222222222222,1.4777777777777779,57.44444444444444,0,,,38.888888888888886,0.4778761061946903,16.45123384253819,16.03817311779075,85.1,4.0,4.0,-5.0,-5.0,0.0,2.111111111111111,-5.444444444444445,-5.666666666666667,-0.2222222222222222,18.665476152512156,2.8768733027368443,4
472,472,2020/10/10,4新潟1,晴,7,3歳以上1勝クラス,,16,2,4,82.1,13,9,秋山稔樹,52,芝1000,良,0.0,0:56.5,1.0,75.0,12,32.7-33.4,33.7,406(0),,出遅れ,クリッパークラス,0.0,10,1239.6,72.91764705882352,1.276470588235294,54.64705882352941,0,,,36.45294117647059,0.49740932642487046,17.699115044247787,16.716593728878554,56.5,12.0,12.0,3.0,3.0,0.0,5.705882352941177,-1.0,-1.3529411764705883,-0.35294117647058826,26.223928852184688,2.5707759312878458,4
473,473,2020/09/13,4中山2,曇,4,3歳以上1勝クラス,,11,6,7,6.3,4.0,10,北村宏司,55.0,ダ1200,稍,-11.0,1:14.3,2.8,50.0,3-3,33.9-37.6,40.1,444(-6),,,インウィクトス,0.0,11,700.0,175.0,2.25,59.0,0,,,38.325,0.46296296296296297,16.150740242261104,16.508394915134335,74.3,3.0,3.0,-7.0,-7.0,0.0,4.0,-4.25,-4.25,0.0,20.941824180333477,3.392108488831099,3
