,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
36,36,2019/02/24,1阪神2,晴,11.0,阪急杯(G3),,18,1.0,1,6.0,4,2,岩田康誠,54.0,芝1400,良,-9.0,1:20.5,0.2,107.0,3-4,34.4-34.6,34.6,506(+4),,,スマートオーディン,1618.2,5,46708.8,1415.418181818182,0.39999999999999997,103.06060606060606
37,37,2018/07/29,2新潟2,晴,11.0,アイビスサマーD(G3),,17,8.0,15,2.7,1,1,秋山真一,54.0,芝1000,良,-13.0,0:53.8,-0.2,111.0,5,32.1-32.0,31.8,502(+4),,,(ラブカンプー),3959.5,6,19873.5,641.0806451612904,0.5838709677419355,90.54838709677419
38,38,2019/05/11,2東京7,晴,11.0,京王杯スプリングC(G2),,15,4.0,7,13.8,6.0,2,武豊,54,芝1400,良,-20.0,1:19.5,0.1,112.0,6-6,34.2-33.9,33.3,488(-2),,,タワーオブロンドン,2432.4,9,13346.300000000001,702.4368421052632,0.22631578947368425,97.0
39,39,2019/08/18,2小倉8,曇,11.0,TV西日本北九州記念(G3),,18,2.0,3,11.5,6,6,菱田裕二,57.5,芝1200,良,2.0,1:08.6,0.4,101.0,17-14,32.7-35.5,34.4,492(-4),,出遅れ,ダイメイプリンセス,0.0,10,20259.1,595.8558823529411,0.31470588235294117,96.32352941176471
40,40,2017/10/01,4中山9,曇,11.0,スプリンターズS(G1),,16,2.0,3,6.1,3,11,幸英明,57,芝1200,良,-9.0,1:08.1,0.5,104.0,7-5,33.9-33.7,33.8,498(-4),,,レッドファルクス,0.0,12,31279.199999999997,1042.6399999999999,0.4833333333333334,95.5
41,41,2019/02/24,2中山2,晴,11.0,中山記念(G2),,11,2.0,2,51.1,7,7,武士沢友,56.0,芝1800,良,-14.0,1:46.3,0.8,104.0,1-1-1-1,35.0-35.6,36.4,534(-2),,,ウインブライト,0.0,14,23507.699999999993,635.343243243243,0.9540540540540542,96.27027027027027
42,42,2017/10/14,4京都4,曇,2.0,2歳未勝利,,9,8.0,8,1.4,1,1,川田将雅,54,芝1200,良,-9.0,1:09.1,-0.4,88.0,1-1,34.3-34.8,34.8,428(-4),,,(ガウル),500.0,15,13756.400000000001,687.82,0.845,89.1
43,43,2019/05/05,2東京6,晴,11.0,NHKマイルC(G1),,18,7.0,13,29.7,6,13,武豊,57,芝1600,良,-13.0,1:33.3,0.9,100.0,9-11,33.9-34.6,34.6,482(+2),,,アドマイヤマーズ,0.0,16,13438.699999999999,1343.87,0.6399999999999999,91.8
44,44,2018/03/25,2中京6,晴,11.0,高松宮記念(G1),,18,5.0,9,5.5,2,1,川田将雅,57.0,芝1200,良,5.0,1:08.5,0.0,111.0,6-6,33.3-35.2,34.5,480(-8),,,(レッツゴードンキ),11378.0,1,47827.600000000006,1839.523076923077,0.15384615384615385,98.0
45,45,2017/08/20,2小倉8,晴,11.0,TV西日本北九州記念(G3),,18,8.0,18,55.7,15,3,森一馬,56.0,芝1200,良,-4.0,1:07.7,0.2,105.0,3-3,32.8-34.7,34.7,430(-6),,,ダイアナヘイロー,989.0,3,24854.0,528.8085106382979,0.5021276595744681,96.08510638297872
46,46,2016/05/15,1新潟6,晴,5.0,3歳未勝利,,16,7.0,13,51.5,10,10,川須栄彦,54.0,芝1600,良,-5.0,1:36.4,1.1,64.0,2-2,36.1-33.4,34.5,488(-4),,,ミエノサクシード,0.0,4,15909.800000000001,691.7304347826088,0.5391304347826087,87.82608695652173
47,47,2017/03/26,2中京6,小雨,11.0,高松宮記念(G1),,18,2.0,3,5.1,2,2,岩田康誠,55.0,芝1200,稍,11.0,1:08.9,0.2,111.0,13-12,33.8-34.9,33.9,506(+4),,,セイウンコウセイ,4008.0,5,43290.600000000006,1546.0928571428574,0.3928571428571429,102.10714285714286
48,48,2018/06/17,1函館2,曇,11.0,函館スプリントS(G3),,16,4.0,8,5.1,2,8,石橋脩,54.0,芝1200,良,-17.0,1:08.0,0.4,103.0,2-2,33.1-34.5,34.8,452(+4),,,セイウンコウセイ,0.0,6,16441.5,782.9285714285714,0.24761904761904754,95.76190476190476
49,49,2017/03/26,2中京6,小雨,11.0,高松宮記念(G1),,18,8.0,17,68.8,12,8,石川裕紀,55.0,芝1200,稍,11.0,1:09.5,0.8,102.0,6-8,33.8-34.9,34.9,516(-2),,,セイウンコウセイ,0.0,7,27137.8,969.2071428571428,0.22500000000000003,96.96428571428571
50,50,2017/12/23,5阪神7,晴,11.0,阪神C(G2),,18,3.0,6,17.6,5,11,ムーア,57.0,芝1400,良,-10.0,1:20.2,0.7,111.0,11-12,33.6-34.7,34.3,534(+2),,,イスラボニータ,0.0,8,14399.599999999999,757.8736842105262,0.29473684210526313,103.63157894736842
51,51,2017/08/27,2札幌4,晴,11.0,キーンランドC(G3),,13,4.0,4,13.1,8.0,12.0,四位洋文,56.0,芝1200,良,-3.0,1:10.6,1.6,83.0,12-12,33.5-35.5,36.0,524(+4),,出遅れ,エポワス,0.0,9.0,16925.5,545.983870967742,0.5064516129032258,100.54838709677419
52,52,2018/03/25,2中京6,晴,11.0,高松宮記念(G1),,18,3.0,6,2.3,1,8,Ｍ．デム,57.0,芝1200,良,5.0,1:08.9,0.4,105.0,17-17,33.3-35.2,33.7,472(-6),,,ファインニードル,0.0,10,46923.99999999999,1737.9259259259256,0.3037037037037037,100.4074074074074
53,53,2017/05/07,3京都6,晴,11.0,鞍馬S(OP),,18,7.0,14,12.9,7,5,国分優作,58.0,芝1200,良,-10.0,1:07.6,0.3,109.0,16-16,33.7-33.6,32.8,456(-4),,,キングハート,230.0,11,21240.699999999997,493.96976744186037,0.4488372093023256,98.18604651162791
54,54,2016/02/07,1東京4,晴,1.0,3歳未勝利,,16,5.0,9,17.6,6,2,三浦皇成,56.0,ダ1400,良,0.0,1:26.4,0.2,78.0,1-1,35.8-38.0,38.2,492(+6),,,ジュンザワールド,200.0,12,25784.6,1074.3583333333333,0.37916666666666665,95.0
55,55,2017/11/04,3福島2,小雨,11.0,みちのくS(1600万下),,16,4.0,8,2.7,1,10,菱田裕二,57.0,芝1200,良,-3.0,1:09.4,0.4,91.0,4-3,33.7-35.3,35.5,492(0),,,ユキノアイオロス,0.0,14,18255.9,651.9964285714286,0.2714285714285714,95.28571428571429
56,56,2018/04/18,大井,晴,11.0,東京スプリント競走(G3),,16,3.0,5,18.9,8.0,7,大野拓弥,58.0,ダ1200,不,7.0,1:12.8,1.0,92.0,14-13,34.4-37.4,37.5,515(+5),,,グレイスフルリープ,0.0,15,38133.30000000001,680.9517857142858,0.40892857142857136,100.5
57,57,2016/04/02,2阪神3,晴,11.0,コーラルS(OP),,14,2.0,2,12.9,6,4,川田将雅,56,ダ1400,良,-8.0,1:23.1,0.4,109.0,7-7,34.3-36.2,36.0,466(+2),,,ノボバカラ,330.0,1,45914.99999999999,2087.045454545454,0.26818181818181813,98.77272727272727
