,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
127,127,2009/05/31,3東京4,曇,10,東京優駿(G1),,18,5,9,21.1,7,18,藤岡康太,57.0,芝2400,不,53,2:43.0,9.3,42,1-1-1-1,35.6-39.7,49.0,488(-2),,,ロジユニヴァース,0.0,5,27503.7,1617.864705882353,0.7941176470588236,96.11764705882354
128,128,2010/04/11,2阪神6,晴,10.0,桜花賞(G1),,18.0,5.0,9,2.8,1.0,1,蛯名正義,55.0,芝1600,良,-7.0,1:33.3,-0.1,107.0,5-4,35.6-34.4,34.1,480(+2),,,(オウケンサクラ),11778.4,6,52602.8,4046.369230769231,0.13846153846153844,101.23076923076923
129,129,2009/10/17,4京都3,曇,11,デイリー杯2歳S(G2),,13,4,5,2.9,1,1,小牧太,55.0,芝1600,良,-15,1:33.7,0.0,93,9-10,34.5-34.9,33.8,464(-2),,,(エイシンアポロン),3850.4,7,8406.6,1050.825,0.2625,96.375
130,130,2009/10/04,4阪神8,晴,11,道頓堀S(1600万下),,18,2,4,40.2,10,13,幸英明,57.0,芝1400,良,-7,1:21.5,1.0,97,2-2,33.7-35.6,36.6,492(-2),,,ボストンオー,0.0,8,27957.399999999998,755.6054054054053,0.4216216216216217,97.37837837837837
131,131,2010/06/06,3東京6,晴,11.0,安田記念(G1),,18,5.0,10,9.7,4.0,11,コーツィ,58.0,芝1600,良,-14.0,1:32.6,0.9,106.0,6-5,33.6-35.4,35.7,526(+6),,,ショウワモダン,0.0,9,0.0,0.0,0.7,108.5
132,132,2010/06/06,3東京6,晴,11.0,安田記念(G1),,18,8.0,18,17.4,9.0,10,岩田康誠,58.0,芝1600,良,-14.0,1:32.6,0.9,106.0,1-1,33.6-35.4,36.3,486(+6),,,ショウワモダン,0.0,12,29739.1,1143.8115384615385,0.5461538461538462,102.42307692307692
133,133,2010/12/18,5阪神5,晴,11,阪神C(G2),,17,6,11,17.3,6.0,11,安藤勝己,57.0,芝1400,良,-8.0,1:21.2,0.9,99.0,8-7,34.6-34.5,34.9,510(+10),,,キンシャサノキセキ,0.0,15,32040.9,1068.03,0.39,101.36666666666666
134,134,2010/04/17,2阪神7,晴,10,読売マイラーズC(G2),,18,8,18,6.6,3,1,安藤勝己,57.0,芝1600,良,-4,1:32.9,0.0,113,3-2,34.8-34.3,34.0,512(+2),,,(トライアンフマーチ),5928.8,17,25783.600000000002,1289.18,0.8799999999999999,101.8
135,135,2010/01/30,1東京1,晴,11,東京新聞杯(G3),,16,8,16,14.7,7,13,岩田康誠,57.0,芝1600,良,-6,1:33.5,1.4,109,13-15,34.8-33.9,33.9,476(-4),,,レッドスパーダ,0.0,18,23376.900000000005,599.4076923076924,0.517948717948718,101.38461538461539
136,136,2009/10/04,4阪神8,晴,10,ポートアイランドS(OP),,18,8,17,29.5,8,12,中舘英二,56,芝1600,良,-7,1:34.5,1.1,91,1-1,35.5-34.7,35.8,506(-2),,,クラウンプリンセス,0.0,1,34825.0,892.9487179487179,0.45641025641025645,98.41025641025641
137,137,2010/02/21,1東京8,晴,11.0,フェブラリーS(G1),,15,3,5,53.6,9,15,藤岡佑介,57,ダ1600,良,4.0,1:41.9,7.0,60.0,7-10,34.8-35.7,41.9,462(-8),,,エスポワールシチー,0.0,2,48517.0,2021.5416666666667,0.8166666666666669,106.08333333333333
138,138,2009/05/31,3東京4,曇,10,東京優駿(G1),,18,8,16,15.3,6,14,武幸四郎,57.0,芝2400,不,53,2:37.5,3.8,79,7-8-6-6,35.6-39.7,42.6,482(+8),,,ロジユニヴァース,0.0,4,14939.5,1067.107142857143,0.6214285714285716,100.57142857142857
139,139,2008/04/20,3中山8,曇,11,皐月賞(G1),,18,3,6,17.1,7,1,川田将雅,57.0,芝2000,良,5,2:01.7,-0.4,107,1-1-1-1,36.2-35.2,35.2,446(-18),,,(タケミカヅチ),13186.0,7,28062.8,2004.4857142857143,0.45000000000000007,98.35714285714286
140,140,2009/10/04,4中山8,晴,11,スプリンターズS(G1),,16,3,5,25.2,9,8,福永祐一,57.0,芝1200,良,-10,1:07.8,0.3,107,12-10,32.9-34.6,34.1,520(-4),,,ローレルゲレイロ,0.0,8,19616.999999999996,653.8999999999999,0.5500000000000002,99.4
141,141,2009/01/17,1中山5,晴,11.0,ジャニュアリーS(OP),,16,7.0,13,16.6,8.0,9,勝浦正樹,54.0,ダ1200,良,1.0,1:10.8,0.9,104.0,7-7,33.4-36.5,36.8,472(0),,,ヒシカツリーダー,0.0,10,19335.9,920.757142857143,0.5380952380952382,101.23809523809524
142,142,2008/10/26,4東京6,曇,11,テレビ静岡賞(1600万下),,11,8,11,2.4,1,2,田中勝春,55,芝1800,良,-6,1:45.9,0.2,114,8-7-6,35.4-35.5,34.4,468(0),,,シンゲン,738.4,12,17151.3,902.6999999999999,0.32105263157894726,101.6842105263158
