,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
272,272,2012/08/12,1札幌8,曇,11.0,UHB賞(OP),,11.0,7.0,8,2.5,1,1,秋山真一,51,芝1200,良,-12.0,1:08.1,0.0,110.0,3-3,34.2-33.9,33.6,458(+2),,,(レオンビスティー),2123.1,4,,889.0142857142856,0.6333333333333333,88.16666666666667,0,,,35.225,0.8269230769230769,17.62114537444934,16.976367499371946,68.1,3.0,3.0,3.0,34.2,33.9,-0.6000000000000014,-0.29999999999999716,0.30000000000000426,34.525000000000006,35.13333333333333,6.125,0.6999999999999981,0.09166666666666679,-0.6083333333333313,2.0,2.0,0.0,6.25,0.6666666666666666,0.4166666666666667,-0.25,14.561032540278633,0.907366303907884,4,33.9,34.961111111111116,101.75
273,273,2012/07/01,2中京2,雨,11.0,CBC賞(G3),,17.0,8.0,15,14.1,7,2,四位洋文,54,芝1200,重,-3.0,1:08.8,0.1,110.0,15-15,33.7-35.0,33.8,442(-10),,出遅れ,マジンプロスパー,1517.4,5,,718.6,0.35600000000000004,97.16,0,,,34.74799999999999,0.8171206225680934,17.441860465116278,17.10698937329881,68.8,15.0,15.0,15.0,33.7,35.0,0.09999999999999432,-1.2000000000000028,-1.2999999999999972,34.568000000000005,35.128,8.44,0.18,-0.3799999999999997,-0.5599999999999997,13.0,13.0,0.0,8.04,3.24,4.04,0.8,12.848744556819181,1.026375538271509,5,34.166666666666664,34.81466666666666,108.0
274,274,2012/06/17,1函館4,晴,11.0,函館スプリントS(G3),,11.0,6.0,6,22.4,6,8,岩田康誠,56,芝1200,良,1.0,1:10.5,1.1,90.0,8-7,34.3-35.1,35.5,510(0),,出脚鈍い,ドリームバレンチノ,,6,,498.65999999999997,0.4238095238095238,95.66666666666667,0,,,34.76190476190476,0.8018433179723502,17.02127659574468,17.132402003517438,70.5,8.0,7.0,7.5,34.3,35.1,1.2000000000000028,0.3999999999999986,-0.8000000000000043,34.56666666666667,35.00476190476191,6.531746031746032,0.19523809523809496,-0.24285714285714258,-0.43809523809523754,-1.0,0.0,1.0,6.0,1.619047619047619,2.6666666666666665,1.0476190476190477,8.003614885766893,0.8792018356262657,5,34.96666666666666,34.777777777777786,96.25
275,275,2012/06/17,1函館4,晴,11.0,函館スプリントS(G3),,11.0,2.0,2,6.7,2.0,1,松山弘平,56.0,芝1200,良,1.0,1:09.4,0.0,105.0,6-4,34.3-35.1,34.6,488(+2),,出脚鈍い,(ロードカナロア),3842.7,7,,848.2863636363637,0.24782608695652178,98.91304347826087,0,,,34.373913043478254,0.8434163701067615,17.291066282420747,17.38730865812062,69.4,6.0,4.0,5.0,34.3,35.1,0.30000000000000426,-0.5,-0.8000000000000043,34.05217391304348,34.721739130434784,6.282608695652174,0.32173913043478225,-0.34782608695652145,-0.6695652173913037,3.0,5.0,2.0,6.043478260869565,2.782608695652174,3.260869565217391,0.4782608695652174,9.524821374819698,0.7330965526829031,5,34.666666666666664,34.38260869565217,107.75
276,276,2012/07/22,2新潟4,曇,11.0,アイビスサマーD(G3),,18.0,6.0,12,3.6,1,10,吉田豊,51,芝1000,良,-1.0,0:55.1,0.9,97.0,9,32.1-32.7,32.7,438(+4),,,パドトロワ,,8,,710.1636363636364,0.38181818181818183,90.27272727272727,0,,,34.97272727272727,0.7465753424657534,18.148820326678766,17.20289695605965,55.1,9.0,9.0,9.0,32.1,32.7,0.6000000000000014,0.0,-0.6000000000000014,34.14545454545454,35.14545454545455,5.454545454545454,0.8272727272727274,-0.1727272727272713,-0.9999999999999987,-1.0,-1.0,0.0,5.2727272727272725,0.9090909090909091,1.2727272727272727,0.36363636363636365,9.287087810503355,1.0623284175181738,3,32.5,34.75454545454546,94.0
277,277,2012/07/01,2中京2,雨,11.0,CBC賞(G3),,17.0,1.0,1,5.4,3,9,幸英明,54,芝1200,重,-3.0,1:09.6,0.9,98.0,4-4,33.7-35.0,35.5,448(-4),,,マジンプロスパー,,9,,552.9516129032259,0.5972972972972973,98.4054054054054,0,,,35.067567567567565,0.5786026200873362,17.24137931034483,17.19941857108655,69.6,4.0,4.0,4.0,33.7,35.0,1.7999999999999972,0.5,-1.2999999999999972,34.1054054054054,35.08918918918919,6.472972972972973,0.9621621621621624,-0.0216216216216227,-0.9837837837837851,-5.0,-5.0,0.0,6.45945945945946,-0.6756756756756757,-0.6486486486486487,0.02702702702702703,11.975187875509077,1.1340731385834464,6,34.733333333333334,34.75405405405405,105.0
278,278,2012/08/12,1札幌8,曇,11.0,UHB賞(OP),,11.0,7.0,9,7.1,4,4,古川吉洋,51,芝1200,良,-12.0,1:08.7,0.6,101.0,5-5,34.2-33.9,34.0,432(0),,,シュプリームギフト,320.0,10,,370.40999999999997,0.45,87.83333333333333,0,,,35.25833333333333,0.7892976588628763,17.46724890829694,17.234024458670664,68.7,5.0,5.0,5.0,34.2,33.9,-0.20000000000000284,0.10000000000000142,0.30000000000000426,34.05833333333334,35.095833333333324,3.5625,1.1999999999999995,0.16250000000000084,-1.0374999999999988,1.0,1.0,0.0,3.4583333333333335,-1.5,-1.2916666666666667,0.20833333333333334,13.928732892837022,1.379855064852828,5,34.03333333333334,34.80416666666666,98.5
279,279,2012/07/22,2新潟4,曇,11.0,アイビスサマーD(G3),,18.0,4.0,7,52.5,11,18,柴田善臣,56,芝1000,良,-1.0,0:56.2,2.0,77.0,17,32.1-32.7,33.4,506(+6),,出遅れ,パドトロワ,,11,,502.7,0.6571428571428571,87.33333333333333,0,,,36.24761904761905,0.5344827586206896,17.793594306049823,16.86455612035723,56.2,17.0,17.0,17.0,32.1,32.7,1.2999999999999972,0.6999999999999957,-0.6000000000000014,33.833333333333336,36.219047619047615,6.476190476190476,2.4142857142857133,0.028571428571427623,-2.3857142857142857,-1.0,-1.0,0.0,6.0,0.47619047619047616,1.4285714285714286,0.9523809523809523,10.224747162910901,1.8820157999003033,6,32.73333333333333,35.43333333333334,89.25
280,280,2012/08/12,1札幌8,曇,11.0,UHB賞(OP),,11.0,3.0,3,17.4,6,6,荻野琢真,50,芝1200,良,-12.0,1:08.8,0.7,99.0,10-10,34.2-33.9,33.5,434(+12),,出遅れ,シュプリームギフト,,12,,182.66857142857145,0.7307692307692307,88.61538461538461,0,,,35.02051282051281,0.6204819277108434,17.441860465116278,17.140181856021588,68.8,10.0,10.0,10.0,34.2,33.9,-0.7000000000000028,-0.3999999999999986,0.30000000000000426,34.06410256410256,35.135897435897434,8.679487179487179,0.9564102564102561,-0.1153846153846152,-1.0717948717948713,4.0,4.0,0.0,8.512820512820513,1.6923076923076923,2.0,0.3076923076923077,11.321191412567849,1.2685720318531386,6,33.86666666666667,34.740170940170934,97.0
281,281,2012/08/12,1札幌8,曇,11.0,UHB賞(OP),,11.0,6.0,7,25.6,8.0,7,勝浦正樹,55,芝1200,良,-12.0,1:08.9,0.8,98.0,7-7,34.2-33.9,33.9,488(-4),,,シュプリームギフト,,13,,491.73428571428565,0.6682926829268293,96.09756097560975,0,,,35.0390243902439,0.6195426195426196,17.41654571843251,17.25242515132715,68.9,7.0,7.0,7.0,34.2,33.9,-0.30000000000000426,0.0,0.30000000000000426,34.009756097560974,34.89512195121951,5.845528455284553,1.0292682926829275,0.1439024390243902,-0.8853658536585373,0.0,0.0,0.0,5.975609756097561,-1.2682926829268293,-1.5121951219512195,-0.24390243902439024,10.215617628778741,1.3330122912814735,7,34.0,34.647967479674804,99.0
