,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
124,124,2022/04/23,2阪神9,晴,6,3歳1勝クラス,,15,1,1,2.8,1,3,岩田望来,56,ダ1800,良,-6,1:53.3,0.1,89,4-4-4-4,36.7-38.6,38.3,480(-4),,,ヴォルゴグラード,190.0,1,,241.0,0.8428571428571427,76.57142857142857,0,,,38.89999999999999,0.7951807228915663,15.88702559576346,15.665002709410473,113.3,4.0,4.0,4.0,36.7,38.6,1.5999999999999943,-0.30000000000000426,-1.8999999999999986,36.18571428571429,38.44285714285714,3.8214285714285716,2.714285714285713,0.4571428571428565,-2.2571428571428567,1.0,1.0,0.0,3.7142857142857144,0.2857142857142857,0.42857142857142855,0.14285714285714285,20.210996388105166,1.11179753102802,3,37.86666666666667,37.84285714285714,88.75
125,125,2022/04/23,2東京1,晴,6,3歳1勝クラス,,16,4,7,5.5,3,4,横山和生,56,ダ1600,稍,-19,1:36.6,0.9,91,1-1,34.5-36.8,37.7,454(-8),,,ヴァルツァーシャル,110.0,2,,252.0,0.9571428571428573,78.42857142857143,0,,,37.18571428571429,0.8208955223880597,16.563146997929607,16.225856339668997,96.6,1.0,1.0,1.0,34.5,36.8,3.200000000000003,0.9000000000000057,-2.299999999999997,34.77142857142857,36.67142857142857,6.107142857142857,2.414285714285715,0.5142857142857166,-1.8999999999999986,-3.0,-3.0,0.0,5.714285714285714,-0.2857142857142857,0.7142857142857143,1.0,15.707780715301572,1.3554865362665922,3,36.333333333333336,36.20952380952381,91.5
126,126,2022/04/02,2阪神3,晴,5,3歳1勝クラス,,13,2,2,4.3,2,3,亀田温心,55,ダ1800,良,-12,1:52.9,0.8,87,6-7-7-6,36.4-38.0,37.8,512(+2),,S不利,ディパッセ,190.0,3,,193.3777777777778,0.8888888888888888,79.88888888888889,0,,,38.75555555555555,0.7884615384615384,15.943312666076173,15.83219849843892,112.9,6.0,6.0,6.5,36.4,38.0,1.3999999999999986,-0.20000000000000284,-1.6000000000000014,33.46666666666667,38.3,4.416666666666667,5.288888888888888,0.45555555555555494,-4.833333333333333,3.0,3.0,0.0,3.888888888888889,0.4444444444444444,1.4444444444444444,1.0,9.645724441429994,1.1311940593903411,3,37.4,36.84074074074074,85.25
127,127,2022/01/23,1中京8,曇,4,3歳1勝クラス,,11,8,11,32.4,9,7,池添謙一,54,ダ1800,良,3,1:56.0,1.8,76,1-1-1-2,37.0-38.8,40.6,452(-6),,出遅れ,カフジオクタゴン,,4,,170.0,1.2,76.25,0,,,38.4,0.46875,15.517241379310345,15.95250442195914,116.0,1.0,2.0,1.25,37.0,38.8,3.6000000000000014,1.8000000000000043,-1.7999999999999972,36.675,37.525,4.4375,1.7249999999999996,0.875,-0.8499999999999996,-5.0,-6.0,-1.0,4.5,-3.0,-3.0,0.0,6.1838499334961226,2.205991840420088,3,38.800000000000004,37.53333333333334,76.25
128,128,2022/04/17,3中山8,晴,3,3歳未勝利,,16,5,9,3.4,2,1,戸崎圭太,56,ダ1800,稍,-13,1:55.2,0.0,73,2-2-2-2,37.7-38.7,38.6,510(-6),,躓く,(リュウノブレイク),520.0,5,,520.0,0.4999999999999999,71.6,0,,,35.84,1.0,15.625,16.51898559049935,115.2,2.0,2.0,2.0,37.7,38.7,0.8999999999999986,-0.10000000000000142,-1.0,35.96,35.98,6.25,-0.11999999999999886,-0.13999999999999774,-0.019999999999998862,1.0,1.0,0.0,5.6,1.6,2.6,1.0,4.320493798938574,1.8487984085766491,3,38.333333333333336,35.92666666666666,70.5
129,129,2022/01/08,1中山2,晴,2,3歳未勝利,,16,1,2,1.8,1,1,内田博幸,56,ダ1800,稍,-6,1:56.2,0.0,71,1-1-1-1,38.0-39.9,39.9,470(+2),,,(ホウオウベリテ),520.0,6,,240.0,1.7,61.0,0,,,38.6,0.8666666666666667,15.49053356282272,15.765333162412034,116.2,1.0,1.0,1.0,38.0,39.9,1.8999999999999986,0.0,-1.8999999999999986,36.7,37.525000000000006,4.25,1.8999999999999986,1.0749999999999993,-0.8249999999999993,0.0,0.0,0.0,4.25,-1.25,-1.25,0.0,22.267465055546847,1.2721635115031389,3,39.266666666666666,37.608333333333334,61.0
130,130,2022/04/03,3中山4,雨,6,3歳1勝クラス,,16,5,10,5.8,3,3,田辺裕信,56,ダ1800,稍,-8,1:54.6,0.1,83,1-1-1-1,36.5-40.2,40.3,456(-2),,,クアトロマジコ,190.0,7,,146.125,0.925,67.375,0,,,40.2125,0.7818181818181819,15.706806282722514,15.558578444690635,114.6,1.0,1.0,1.0,36.5,40.2,3.799999999999997,0.09999999999999432,-3.700000000000003,36.1,39.4125,2.0,4.1125000000000025,0.8000000000000007,-3.3125000000000013,-2.0,-2.0,0.0,1.75,-2.25,-2.0,0.25,12.365823071955766,1.2473181106421107,3,39.0,38.575,75.0
131,131,2022/04/17,3中山8,晴,5,3歳1勝クラス,,13,4,4,411.9,13,8,木幡巧也,56,ダ1800,稍,-13,1:54.3,2.2,82,12-12-12-11,36.8-37.8,38.6,504(0),,出遅れ,ペイシャエス,,8,,91.42857142857143,1.875,65.875,0,,,39.800000000000004,0.4772727272727273,15.748031496062993,15.659769615588171,114.3,12.0,11.0,11.75,36.8,37.8,1.8000000000000043,0.8000000000000043,-1.0,35.5,38.762499999999996,7.625,4.300000000000001,1.0375000000000014,-3.2624999999999997,3.0,4.0,1.0,7.625,-0.75,-1.125,-0.375,13.177796514882688,1.0411294911219984,3,37.733333333333334,38.020833333333336,72.5
132,132,2022/04/09,3中山5,晴,7,3歳1勝クラス,,14,6,10,75.5,11,6,吉田隼人,56,ダ1800,良,-10,1:54.4,1.2,84,10-9-9-8,35.4-39.2,39.4,436(+4),,出遅れ,カンピオーネ,,9,,260.0,0.8888888888888888,67.11111111111111,0,,,36.25555555555555,0.7727272727272727,15.734265734265733,16.16315994493997,114.4,10.0,8.0,9.0,35.4,39.2,4.0,0.19999999999999574,-3.8000000000000043,34.34444444444444,36.17777777777778,7.962962962962964,1.9111111111111114,0.07777777777777652,-1.8333333333333348,2.0,4.0,2.0,7.555555555555555,1.8888888888888888,2.6666666666666665,0.7777777777777778,9.243376006633074,1.7800000000000002,3,38.0,35.59259259259259,74.5
133,133,2022/03/06,2中山4,晴,1,3歳未勝利,,16,4,8,16.5,4,1,秋山稔樹,55,ダ1800,良,9,1:58.2,0.0,69,3-3-3-2,39.1-39.9,39.7,530(0),,,(ブランショセット),520.0,10,,520.0,0.0,69.0,0,,,39.7,1.0,15.228426395939087,15.228426395939087,118.2,3.0,2.0,2.75,39.1,39.9,0.6000000000000014,-0.19999999999999574,-0.7999999999999972,39.1,39.9,2.75,0.6000000000000014,-0.19999999999999574,-0.7999999999999972,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.09999999999999788,3,39.56666666666666,39.56666666666666,69.0
134,134,2022/01/23,1中山8,曇,2,3歳未勝利,,13,8,13,2.5,2,1,菊沢一樹,54,ダ1800,良,1,1:57.2,0.0,71,2-2-2-2,38.9-38.5,38.4,474(-2),,出遅れ,(ネイリッカ),520.0,11,,235.66666666666666,0.19999999999999998,68.66666666666667,0,,,38.43333333333333,0.8181818181818182,15.358361774744028,15.46143899787892,117.2,2.0,2.0,2.0,38.9,38.5,-0.5,-0.10000000000000142,0.3999999999999986,38.166666666666664,38.833333333333336,4.666666666666667,0.2666666666666657,-0.40000000000000097,-0.6666666666666666,1.0,1.0,0.0,3.3333333333333335,0.3333333333333333,2.3333333333333335,2.0,4.264680527307995,0.3774917217635367,3,38.6,38.47777777777778,68.66666666666667
135,135,2022/04/17,1福島2,晴,3,3歳未勝利,,15,2,2,5.1,5,1,横山琉人,53,ダ1700,稍,-5,1:46.6,0.0,87,1-1-1-1,30.2-38.1,38.1,490(-4),,,(ロルバーンスカイ),520.0,12,,167.33333333333334,0.7714285714285714,69.85714285714286,0,,,38.6,0.813953488372093,15.947467166979363,15.820196722735455,106.6,1.0,1.0,1.0,30.2,38.1,7.900000000000002,0.0,-7.900000000000002,34.91428571428571,38.34285714285715,5.107142857142857,3.685714285714286,0.25714285714285773,-3.428571428571428,0.0,0.0,0.0,4.428571428571429,0.2857142857142857,1.4285714285714286,1.1428571428571428,8.845019785167244,1.7964809350505213,3,35.46666666666667,37.285714285714285,68.0
136,136,2022/04/09,3中山5,晴,7,3歳1勝クラス,,14,5,7,157.8,13,11,武藤雅,54,ダ1800,良,-10,1:56.4,3.2,65,6-6-9-10,35.4-39.2,41.4,480(-4),,,カンピオーネ,,13,,173.33333333333334,1.6714285714285713,63.0,0,,,37.457142857142856,0.4418604651162791,15.463917525773196,15.983196304233307,116.4,6.0,10.0,7.75,35.4,39.2,6.0,2.1999999999999957,-3.8000000000000043,36.57142857142857,36.628571428571426,8.75,0.8857142857142861,0.8285714285714272,-0.05714285714285897,-1.0,-5.0,-4.0,8.428571428571429,-0.42857142857142855,-0.14285714285714285,0.2857142857142857,9.272776013686517,2.5049950099750697,3,38.666666666666664,36.885714285714286,68.0
137,137,2022/03/13,2中山6,晴,6,3歳1勝クラス,,16,8,16,16.5,5,3,津村明秀,56,ダ1800,良,-2,1:55.1,0.7,85,3-3-3-3,36.5-39.1,39.5,474(-10),,,ギャラクシーナイト,190.0,14,,270.0,0.6249999999999999,79.5,0,,,39.474999999999994,0.7592592592592593,15.638575152041703,15.666839880506197,115.1,3.0,3.0,3.0,36.5,39.1,3.0,0.3999999999999986,-2.6000000000000014,33.025,39.125,3.8125,6.449999999999999,0.34999999999999964,-6.1,0.0,0.0,0.0,3.75,-0.5,-0.25,0.25,11.142710621747295,0.8731551981177231,3,38.36666666666667,37.20833333333333,79.5
138,138,2022/03/12,2中京1,晴,4,3歳未勝利,,15,6,10,5.4,2,1,亀田温心,55,ダ1800,良,1,1:54.2,0.0,89,1-1-1-1,36.4-39.7,39.7,452(-6),,,(ウォータージオード),520.0,15,,260.0,1.3250000000000002,66.75,0,,,39.150000000000006,0.7916666666666666,15.761821366024519,15.877471913516654,114.2,1.0,1.0,1.0,36.4,39.7,3.3000000000000043,0.0,-3.3000000000000043,36.15,38.0,2.375,3.0,1.1500000000000004,-1.8499999999999996,0.0,0.0,0.0,3.0,-2.0,-3.25,-1.25,12.306096050332128,1.4037093716293287,3,38.6,37.766666666666666,66.75
139,139,2021/09/04,4新潟7,雨,7,3歳未勝利,,18,2,3,30.9,9,15,三浦皇成,56,芝1800,稍,5,1:49.9,2.3,66,9-9,35.8-35.6,37.3,468(0),,出遅れ,クオンタム,,1,,,1.2166666666666666,72.66666666666667,0,,,35.516666666666666,0,16.378525932666058,16.382360296597643,109.9,9.0,9.0,9.0,35.8,35.6,1.5,1.6999999999999957,0.19999999999999574,36.11666666666667,35.18333333333333,11.0,-0.6000000000000026,0.333333333333331,0.9333333333333336,-6.0,-6.0,0.0,10.666666666666666,2.1666666666666665,2.6666666666666665,0.5,11.437496514998912,1.1259463140136017,3,36.233333333333334,35.605555555555554,73.75
140,140,2021/10/16,5新潟3,曇,8,3歳以上1勝クラス,,9,2,2,9.5,4.0,3,津村明秀,57,ダ1800,稍,-8,1:53.0,0.5,87,3-3-4-4,37.0-38.3,38.5,480(-6),,,フローラルドレス,190.0,2,,150.0,0.7529411764705882,82.58823529411765,0,,,37.4,0.7619047619047619,15.929203539823009,16.47318169931178,113.0,3.0,4.0,3.5,37.0,38.3,1.5,0.20000000000000284,-1.2999999999999972,33.817647058823525,37.28823529411765,6.794117647058823,3.5823529411764707,0.11176470588235328,-3.4705882352941178,1.0,0.0,-1.0,6.705882352941177,1.2941176470588236,1.4705882352941178,0.17647058823529413,5.84892097255638,0.999444290037664,5,37.93333333333333,36.1686274509804,85.75
141,141,2021/10/16,4阪神3,曇,7,3歳以上1勝クラス,,12,8,12,9.8,4,6,坂井瑠星,57,ダ1800,良,-3,1:55.2,2.1,75,3-4-3-4,37.9-38.1,39.8,524(+4),,出遅れ,イツカハシャチョウ,,3,,138.5,1.2818181818181817,73.54545454545455,0,,,38.445454545454545,0.7401574803149606,15.625,15.760488396959733,115.2,3.0,4.0,3.5,37.9,38.1,1.8999999999999986,1.6999999999999957,-0.20000000000000284,36.49999999999999,37.47272727272727,3.840909090909091,1.9454545454545447,0.9727272727272717,-0.972727272727273,-2.0,-3.0,-1.0,4.090909090909091,-0.9090909090909091,-1.6363636363636365,-0.7272727272727273,14.082100537759114,1.0935098942802883,4,38.6,37.47272727272727,80.25
142,142,2021/10/09,4東京1,晴,8,3歳以上1勝クラス,,16,5,10,24.4,10,8,大野拓弥,55,ダ1600,良,-8,1:37.8,1.3,90,11-12,34.6-37.5,37.0,480(0),,出遅れ,キタノリューオー,,4,,0.0,0.6199999999999999,83.3,0,,,35.15,0.5333333333333333,16.359918200409,16.44392263480109,97.8,11.0,12.0,11.5,34.6,37.5,2.3999999999999986,-0.5,-2.8999999999999986,36.32,35.17999999999999,6.391666666666667,-1.170000000000001,-0.030000000000000426,1.1400000000000006,4.0,3.0,-1.0,6.0,0.1,0.6,0.5,6.981676134918645,1.0855169770381379,3,36.36666666666667,35.55,87.75
143,143,2021/08/07,3新潟5,晴,3,3歳未勝利,,15,3,5,2.7,1,1,松山弘平,56,ダ1800,良,-7,1:53.6,0.0,82,2-2-2-2,36.3-39.5,39.4,504(+12),,,(ヒルノアローザ),510.0,5,,262.5,0.5,79.5,0,,,38.5,0.9137931034482759,15.845070422535212,15.868412687074894,113.6,2.0,2.0,2.0,36.3,39.5,3.1000000000000014,-0.10000000000000142,-3.200000000000003,33.55,38.35,4.25,4.95,0.15000000000000036,-4.8,1.0,1.0,0.0,3.25,1.0,2.25,1.25,4.445222154178573,0.6216108107168006,3,38.4,36.8,79.5
144,144,2021/10/10,5新潟2,晴,6,3歳以上1勝クラス,,15,2,2,30.4,11,6,富田暁,54,ダ1800,良,-8,1:53.4,0.9,83,2-2-2-2,35.6-38.6,39.3,474(-4),,,ネフェルタリ,,6,,0.0,0.8666666666666666,82.11111111111111,0,,,35.73333333333334,0.6428571428571429,15.873015873015872,16.620327680357235,113.4,2.0,2.0,2.0,35.6,38.6,3.6999999999999957,0.6999999999999957,-3.0,35.73333333333333,35.52777777777778,6.416666666666667,1.578983857244667e-15,0.2055555555555565,0.20555555555555494,-4.0,-4.0,0.0,6.444444444444445,0.3888888888888889,0.2777777777777778,-0.1111111111111111,9.73043886179926,1.670486849930125,5,37.833333333333336,35.664814814814825,84.5
145,145,2021/10/09,5新潟1,晴,9,3歳以上1勝クラス,,10,7,9,5.2,2,2,吉田隼人,57,ダ1800,良,-11,1:51.7,0.2,95,3-3-2-2,34.5-40.2,38.7,506(+2),,,カズロレアート,300.0,7,,162.53846153846155,1.3125000000000002,74.5625,0,,,38.893750000000004,0.6766467065868264,16.11459265890779,15.834056966112026,111.7,3.0,2.0,2.5,34.5,40.2,4.200000000000003,-1.5,-5.700000000000003,34.887499999999996,37.975,3.328125,4.00625,0.9187500000000002,-3.0875,0.0,1.0,1.0,3.375,-3.125,-3.1875,-0.0625,11.583307402491865,1.1447488051924841,4,37.800000000000004,37.25208333333334,82.25
146,146,2021/04/18,3中山8,晴,5,3歳1勝クラス,,11,7,8,6.2,4,6,戸崎圭太,56,ダ1800,重,-26,1:53.7,1.0,77,5-5-4-6,37.3-36.8,37.4,448(+2),,,スクリーンプロセス,,8,,195.75,0.5,79.0,0,,,37.775000000000006,0.7551020408163265,15.831134564643799,15.82200462275782,113.7,5.0,6.0,5.0,37.3,36.8,0.10000000000000142,0.6000000000000014,0.5,37.025000000000006,37.900000000000006,7.25,0.75,-0.125,-0.875,0.0,-1.0,-1.0,7.25,3.25,3.25,0.0,11.394735626595292,1.0594338110519237,3,37.166666666666664,37.56666666666666,79.0
147,147,2021/10/17,5新潟4,曇,7,3歳以上1勝クラス,,9,3,3,41.7,7,5,鮫島良太,55,ダ1800,不,-18.0,1:51.7,1.1,88.0,7-7-7-8,35.0-37.9,38.4,482(+10),,アオル,コンソレーション,76.0,9,,110.85714285714286,1.55,71.14285714285714,0,,,38.021428571428565,0.47674418604651164,16.11459265890779,16.04734104993044,111.7,7.0,8.0,7.25,35.0,37.9,3.3999999999999986,0.5,-2.8999999999999986,30.285714285714285,37.07857142857142,5.982142857142857,7.735714285714287,0.9428571428571436,-6.792857142857143,3.0,2.0,-1.0,6.142857142857143,-0.5714285714285714,-0.7142857142857143,-0.14285714285714285,10.228500487472356,1.7779638791481553,4,37.1,35.128571428571426,70.0
148,148,2021/05/16,2新潟4,小雨,8,4歳以上1勝クラス,,12,3,3,31.1,10.0,8.0,秋山稔樹,54,ダ1800,良,-4.0,1:54.3,1.0,79.0,8-8-8-6,37.0-39.2,39.4,468(+2),,出遅れ,ベイサイドブルー,,10.0,,73.9,1.123076923076923,74.92307692307692,0,,,38.24615384615384,0.5813953488372093,15.748031496062993,15.76950129613645,114.3,8.0,6.0,7.5,37.0,39.2,2.3999999999999986,0.19999999999999574,-2.200000000000003,35.92307692307692,38.19230769230769,9.673076923076923,2.323076923076923,0.053846153846154064,-2.269230769230769,-2.0,0.0,2.0,9.384615384615385,2.230769230769231,2.769230769230769,0.5384615384615384,10.507528884819024,0.9962173355206364,4,38.53333333333333,37.45384615384616,80.75
149,149,2021/10/03,4中山9,晴,4,3歳以上1勝クラス,,16,4,8,44.5,14,6,柴田大知,57,ダ1800,重,-14,1:54.0,0.9,82,15-16-14-12,36.6-39.0,38.6,464(0),,出遅れ,ナーシサステソーロ,,11,,71.05263157894737,1.45,74.0,0,,,38.95,0.6587301587301587,15.789473684210526,15.791559413339225,114.0,15.0,12.0,14.25,36.6,39.0,2.0,-0.3999999999999986,-2.3999999999999986,32.59,38.35,9.0125,6.359999999999999,0.6,-5.76,6.0,9.0,3.0,7.5,1.9,4.45,2.55,10.312355269375374,1.3675208878422316,4,38.06666666666666,36.629999999999995,74.75
150,150,2021/05/23,3中京6,晴,7,4歳以上1勝クラス,,14,8,14,90.7,11,12,松本大輝,54,ダ1900,稍,-13,2:02.3,3.2,65,6-6-6-8,30.7-38.4,41.1,472(-4),,,メイショウハクサン,,12,,33.52,1.2352941176470587,72.08823529411765,0,,,38.711764705882345,0.5192307692307693,15.53556827473426,15.693516972414226,122.3,6.0,8.0,6.5,30.7,38.4,10.400000000000002,2.700000000000003,-7.699999999999999,,,8.191176470588236,,,,-4.0,-6.0,-2.0,7.617647058823529,1.1470588235294117,2.1176470588235294,0.9705882352941176,10.843826420068307,1.2331476234516652,7,36.733333333333334,,74.25
151,151,2021/10/09,5新潟1,晴,2,3歳以上1勝クラス,,15,4,6,10.3,4,9,藤田菜七,51,ダ1800,良,-11,1:54.4,2.6,71,12-11-14-14,36.8-36.9,37.8,480(+14),,,タマモパッション,,13,,155.0,1.2750000000000001,72.5,0,,,36.900000000000006,0.5576923076923077,15.734265734265733,16.144273029589687,114.4,12.0,14.0,12.75,36.8,36.9,1.0,0.8999999999999986,-0.10000000000000142,36.2,36.425000000000004,7.447916666666667,0.6999999999999993,0.47499999999999876,-0.22500000000000053,5.0,3.0,-2.0,7.875,0.5,-0.25,-0.75,9.354473413266307,1.3792107243718132,3,37.166666666666664,36.508333333333326,72.0
152,152,2021/10/23,4阪神5,晴,6,3歳以上1勝クラス,,11,6,6,53.3,10,11,鮫島克駿,53,ダ1800,良,-4,1:57.1,4.5,57,4-4-9-11,38.1-37.5,40.8,470(-4),,,ヴェールアップ,,14,,148.375,1.692857142857143,63.42857142857143,0,,,38.92142857142857,0.5824175824175825,15.371477369769428,15.872203963080713,117.1,4.0,11.0,7.0,38.1,37.5,2.6999999999999957,3.299999999999997,0.6000000000000014,36.41428571428572,37.98571428571428,5.767857142857143,2.5071428571428562,0.9357142857142858,-1.5714285714285705,0.0,-7.0,-7.0,6.5,-0.21428571428571427,-1.7857142857142858,-1.5714285714285714,7.050925865129739,1.6251632396641127,3,38.800000000000004,37.77380952380953,63.25
153,153,2021/10/16,5新潟3,曇,8,3歳以上1勝クラス,,9,6,6,7.0,2,8,菅原明良,53,ダ1800,稍,-8,1:54.7,2.2,72,5-5-4-5,37.0-38.3,40.2,464(+6),,,フローラルドレス,,15,,170.0,2.325,62.25,0,,,39.825,0.3888888888888889,15.693112467306015,15.620327555093493,114.7,5.0,5.0,4.75,37.0,38.3,3.200000000000003,1.9000000000000057,-1.2999999999999972,37.075,37.95,6.0,2.7500000000000018,1.8750000000000018,-0.875,-3.0,-3.0,0.0,6.75,-1.0,-1.75,-0.75,18.67190402717409,2.6985922255872596,3,38.5,38.28333333333333,62.25
154,154,2021/08/14,4小倉1,雨,8,3歳以上1勝クラス,,16,2,3,15.3,5,13,酒井学,54,ダ1700,不,-14,1:46.8,3.0,67,11-11-9-11,29.2-38.2,39.6,502(+2),,,サワヤカコーズサン,,1,,168.57142857142858,1.3285714285714287,72.85714285714286,0,,,39.371428571428574,0.5882352941176471,15.917602996254683,15.661718017043047,106.8,11.0,11.0,10.5,29.2,38.2,10.400000000000002,1.3999999999999986,-9.000000000000004,35.25714285714285,38.471428571428575,4.25,4.114285714285716,0.9000000000000006,-3.2142857142857153,-2.0,-2.0,0.0,4.285714285714286,-1.7142857142857142,-1.5714285714285714,0.14285714285714285,11.483003744665417,1.335980445216172,3,35.66666666666667,37.699999999999996,73.75
155,155,2021/10/23,5新潟5,曇,7,3歳以上1勝クラス,,12,6,7,7.0,5,3,西谷凜,54,ダ1800,重,-13,1:51.5,0.3,95,5-5-4-3,36.7-37.6,37.2,504(-8),,,サブロンカズマ,190.0,2,,94.66666666666667,1.1277777777777778,76.16666666666667,0,,,38.099999999999994,0.6129032258064516,16.143497757847534,15.812993428640782,111.5,5.0,3.0,4.25,36.7,37.6,0.5,-0.3999999999999986,-0.8999999999999986,36.266666666666666,37.75555555555556,7.597222222222222,1.8333333333333333,0.344444444444445,-1.4888888888888883,0.0,2.0,2.0,6.777777777777778,0.8333333333333334,1.9444444444444444,1.1111111111111112,9.437063724758477,1.2177814622298577,4,37.16666666666667,37.37407407407407,84.75
156,156,2021/10/09,5新潟1,晴,9,3歳以上1勝クラス,,10,7,8,5.8,3,3,富田暁,56,ダ1800,良,-11,1:51.7,0.2,95,9-9-6-5,34.5-40.2,38.1,472(-6),,,カズロレアート,190.0,3,,121.11111111111111,1.480769230769231,70.34615384615384,0,,,38.857692307692304,0.5523809523809524,16.11459265890779,15.788787717294703,111.7,9.0,5.0,7.25,34.5,40.2,3.6000000000000014,-2.1000000000000014,-5.700000000000003,31.788461538461533,37.97692307692308,5.179487179487179,7.069230769230772,0.8807692307692304,-6.188461538461539,2.0,6.0,4.0,5.153846153846154,-1.4230769230769231,-1.5,-0.07692307692307693,13.50537158794215,1.4113103776871168,4,37.6,36.2076923076923,84.25
157,157,2021/10/10,5新潟2,晴,6,3歳以上1勝クラス,,15,3,4,36.1,12,3,永島まな,51,ダ1800,良,-8,1:52.7,0.2,89,11-9-9-9,35.6-38.6,38.0,498(-4),,躓く,ネフェルタリ,190.0,4,,115.13333333333334,1.4052631578947365,73.0,0,,,38.76842105263158,0.6282722513089005,15.971606033717835,15.81153629819499,112.7,11.0,9.0,9.5,35.6,38.6,2.3999999999999986,-0.6000000000000014,-3.0,35.194736842105264,38.078947368421055,6.894736842105263,3.573684210526316,0.6894736842105257,-2.88421052631579,6.0,8.0,2.0,6.421052631578948,0.7368421052631579,1.736842105263158,1.0,11.740528097151337,1.117351779879551,4,37.4,37.347368421052636,77.5
158,158,2021/10/09,5新潟1,晴,2,3歳以上1勝クラス,,15,4,7,133.2,14,7,小林凌大,52,ダ1800,良,-11,1:54.0,2.2,75,12-13-12-12,36.8-36.9,37.8,494(-4),,出遅れ,タマモパッション,,5,,13.846153846153847,1.2919999999999998,62.56,0,,,39.15999999999999,0.4619883040935672,15.789473684210526,15.553413681144288,114.0,12.0,12.0,12.25,36.8,36.9,1.0,0.8999999999999986,-0.10000000000000142,17.768,38.53200000000001,6.66,21.391999999999992,0.6279999999999981,-20.764000000000006,5.0,5.0,0.0,6.4,0.6,1.12,0.52,12.513247418106362,1.3427869984018022,5,37.166666666666664,31.820000000000004,74.5
159,159,2021/10/17,5新潟4,曇,7,3歳以上1勝クラス,,9,1,1,4.2,3,2,亀田温心,54,ダ1800,不,-18,1:51.3,0.7,92,2-2-3-3,35.0-37.9,38.4,490(+4),,,コンソレーション,300.0,6,,235.0,0.6666666666666666,82.88888888888889,0,,,37.95555555555555,0.6944444444444444,16.172506738544474,16.003247723932525,111.3,2.0,3.0,2.5,35.0,37.9,3.3999999999999986,0.5,-2.8999999999999986,34.2,37.74444444444445,5.138888888888889,3.755555555555555,0.21111111111111094,-3.5444444444444443,1.0,0.0,-1.0,4.555555555555555,-0.5555555555555556,0.4444444444444444,1.0,8.101851640211638,1.1079711187571628,3,37.1,36.63333333333333,89.5
160,160,2021/10/16,5新潟3,曇,8,3歳以上1勝クラス,,9,3,3,9.1,3,5,小林脩斗,52,ダ1800,稍,-8,1:53.8,1.3,80,7-7-8-8,37.0-38.3,39.1,518(0),,,フローラルドレス,76.0,7,,80.8,1.1666666666666667,74.16666666666667,0,,,38.36666666666667,0.703125,15.817223198594025,15.840155786767438,113.8,7.0,8.0,7.5,37.0,38.3,2.1000000000000014,0.8000000000000043,-1.2999999999999972,34.46666666666667,38.26666666666667,8.625,3.900000000000001,0.10000000000000024,-3.8000000000000007,3.0,2.0,-1.0,7.0,1.1666666666666667,4.0,2.8333333333333335,6.2105900340811875,1.2010199746847825,3,38.13333333333333,37.03333333333333,76.75
161,161,2021/03/21,2中京4,雨,3,3歳未勝利,,8,6,6,1.3,1,1,松山弘平,56,ダ1800,不,-22,1:53.7,0.0,70,3-3-3-3,37.4-38.3,37.7,498(-4),,,(トーホウエンジェル),510.0,8,,170.16666666666666,1.0999999999999999,63.5,0,,,38.550000000000004,0.7049180327868853,15.831134564643799,15.722987619971427,113.7,3.0,3.0,3.0,37.4,38.3,0.30000000000000426,-0.5999999999999943,-0.8999999999999986,36.3,38.15,5.59375,2.25,0.40000000000000036,-1.8499999999999996,2.0,2.0,0.0,5.25,-0.625,-0.125,0.5,9.885767297571212,1.0503379820530192,3,37.800000000000004,37.66666666666667,72.25
162,162,2021/10/17,5新潟4,曇,7,3歳以上1勝クラス,,9,5,5,21.3,5,4,小林脩斗,54,ダ1800,不,-18,1:51.6,1.0,89,6-6-5-5,35.0-37.9,38.5,446(-6),,,コンソレーション,110.0,9,,54.18181818181818,1.2999999999999998,74.61111111111111,0,,,38.111111111111114,0.44881889763779526,16.129032258064516,16.06930948966706,111.6,6.0,5.0,5.5,35.0,37.9,3.5,0.6000000000000014,-2.8999999999999986,35.57222222222222,37.66111111111112,7.398148148148148,2.5388888888888896,0.45000000000000007,-2.08888888888889,1.0,2.0,1.0,7.555555555555555,0.8888888888888888,0.7222222222222222,-0.16666666666666666,8.38578139709647,1.353092282795883,4,37.13333333333333,37.114814814814814,79.75
