,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
143,143,2021/06/27,3阪神4,晴,12,リボン賞(2勝クラス),,13,8,12,18.7,8,2,柴山雄一,57,ダ1800,良,-10,1:52.2,0.3,94,6-6-3-3,36.9-37.8,37.9,470(0),,,ジュディッタ,608.4,6,,133.34193548387097,0.9350000000000002,85.05,0,,,37.79750000000001,0.6227848101265823,16.0427807486631,15.938713933090963,112.2,6.0,3.0,4.5,36.9,37.8,1.0,0.10000000000000142,-0.8999999999999986,33.13249999999999,37.415,5.654166666666667,4.664999999999999,0.38249999999999995,-4.282500000000001,1.0,4.0,3.0,5.0,-1.0,0.075,1.075,9.208148888285852,1.0127914787442742,7,37.53333333333333,36.114999999999995,92.25
144,144,2021/02/13,2小倉1,晴,11,和布刈特別(2勝クラス),,16,2,3,8.0,3,2,秋山真一,56,ダ1700,良,1.0,1:45.1,0.3,98.0,1-1-1-1,30.5-37.1,37.4,498(0),,,メイショウヨカゼ,610.8,7,,259.70909090909095,0.9294117647058823,78.82352941176471,0,,,38.064705882352946,0.8164556962025317,16.175071360608946,16.068295200384526,105.1,1.0,1.0,1.0,30.5,37.1,6.899999999999999,0.29999999999999716,-6.600000000000001,35.017647058823535,37.56470588235294,3.985294117647059,3.0470588235294116,0.5,-2.5470588235294116,-1.0,-1.0,0.0,3.8823529411764706,-0.8235294117647058,-0.7647058823529411,0.058823529411764705,18.004800457271745,1.0531551654286926,4,35.0,36.88235294117647,93.0
145,145,2021/05/23,3中京6,晴,12,4歳以上2勝クラス,,12,1,1,5.0,3,6,西村淳也,55,ダ1800,稍,-10,1:52.9,0.6,89,3-3-3-4,36.3-39.1,39.4,476(+2),,,スズカパンサー,,8,,315.4785714285714,0.6526315789473685,85.05263157894737,0,,,37.973684210526315,0.7666666666666667,15.943312666076173,15.988776880874662,112.9,3.0,4.0,3.25,36.3,39.1,3.1000000000000014,0.29999999999999716,-2.8000000000000043,35.41052631578948,37.710526315789465,2.763157894736842,2.5631578947368414,0.26315789473684137,-2.3000000000000007,-2.0,-3.0,-1.0,3.1578947368421053,-1.263157894736842,-1.894736842105263,-0.631578947368421,11.488690090693542,1.1568383638175206,5,38.266666666666666,37.031578947368416,89.75
146,146,2021/06/06,3東京2,晴,12,小金井特別(2勝クラス),,16,2,4,65.7,11,8,長岡禎仁,55,ダ1600,重,-19,1:36.5,1.0,92,10-8,34.5-37.0,37.2,434(-8),,,ヘライア,,9,,0.0,0.9043478260869564,73.69565217391305,0,,,37.03043478260869,0.5333333333333333,16.580310880829014,16.327043683997637,96.5,10.0,8.0,9.0,34.5,37.0,2.700000000000003,0.20000000000000284,-2.5,27.256521739130427,37.07826086956522,8.971014492753623,9.773913043478261,-0.04782608695652149,-9.821739130434782,0.0,2.0,2.0,8.869565217391305,2.782608695652174,3.0,0.21739130434782608,16.99979575040699,1.9247249081939528,5,36.233333333333334,33.78840579710145,90.5
147,147,2021/07/10,3小倉3,晴,10,インディアT(2勝クラス),,14,7,11,23.0,8,8,松若風馬,55,ダ1700,重,-26.0,1:43.0,1.6,91.0,7-7-8-7,29.1-36.1,36.9,490(-4),,,ホッコーハナミチ,,10,,160.13333333333333,0.9944444444444444,82.72222222222223,0,,,38.3,0.7085427135678392,16.50485436893204,16.03438210372174,103.0,7.0,7.0,7.25,29.1,36.1,7.799999999999997,0.7999999999999972,-7.0,34.43333333333334,37.77777777777778,4.736111111111111,3.8666666666666654,0.5222222222222214,-3.344444444444444,-1.0,-1.0,0.0,4.722222222222222,-0.3333333333333333,-0.3888888888888889,-0.05555555555555555,7.9154115251317405,1.233758754708531,4,34.03333333333333,36.837037037037035,86.75
148,148,2021/06/05,4中京1,曇,12,3歳以上2勝クラス,,15,6,12,19.9,10,7,菱田裕二,57,ダ1400,重,-22.0,1:23.8,1.3,85.0,9-10,33.8-37.3,37.4,494(-12),,,アオイツヤヒメ,,11,,73.33333333333333,1.075,79.25,0,,,38.212500000000006,0.6219512195121951,16.706443914081145,16.230170064983955,83.8,9.0,10.0,9.5,33.8,37.3,3.6000000000000014,0.10000000000000142,-3.5,34.59375,37.6125,5.125,3.61875,0.6000000000000001,-3.01875,3.0,2.0,-1.0,5.0625,-1.4375,-1.375,0.0625,7.402421749053822,1.0803369972752308,4,36.166666666666664,36.80625,89.5
149,149,2021/06/26,3東京7,曇,10,日野特別(2勝クラス),,16,8,15,51.3,9,3,石川裕紀,54,ダ1600,良,-8,1:36.2,0.4,106,2-2,35.1-36.4,36.7,454(+6),,,レディバグ,385.6,12,,231.35000000000002,0.5166666666666667,79.83333333333333,0,,,37.888888888888886,0.7678571428571429,16.632016632016633,16.307030956224207,96.2,2.0,2.0,2.0,35.1,36.4,1.6000000000000014,0.30000000000000426,-1.2999999999999972,34.33333333333334,37.66666666666666,3.5694444444444446,3.555555555555557,0.22222222222222263,-3.333333333333334,-1.0,-1.0,0.0,3.1666666666666665,-0.2777777777777778,0.4444444444444444,0.7222222222222222,13.199932846299422,0.9983643132339295,4,36.06666666666666,36.62962962962963,92.75
150,150,2021/05/16,3中京4,小雨,8,4歳以上2勝クラス,,9,2,2,81.7,9,9,国分優作,55,ダ1800,稍,-10,1:55.7,4.1,64,4-4-4-5,36.4-37.8,41.5,420(-4),,出遅れ,メイショウヨソユキ,,13,,226.66666666666666,0.7222222222222221,78.11111111111111,0,,,37.61666666666667,0.6842105263157895,15.557476231633535,16.245736711120358,115.7,4.0,5.0,4.25,36.4,37.8,5.100000000000001,3.700000000000003,-1.3999999999999986,34.58888888888888,37.47777777777778,5.819444444444445,3.0277777777777777,0.1388888888888881,-2.8888888888888897,-4.0,-5.0,-1.0,5.555555555555555,1.1111111111111112,1.5555555555555556,0.4444444444444444,8.486587103472157,1.6686783796244378,5,38.56666666666666,36.5611111111111,80.5
151,151,2021/02/07,1小倉8,晴,12,平尾台特別(2勝クラス),,16,7,14,29.2,11,9,西村淳也,55,ダ1700,稍,-6,1:45.5,1.5,87,8-11-7-8,30.0-36.5,37.5,460(-6),,,ニーズヘッグ,,14,,190.1,0.9,83.27272727272727,0,,,38.654545454545456,0.7226277372262774,16.113744075829384,15.928713727425668,105.5,8.0,8.0,8.5,30.0,36.5,7.5,1.0,-6.5,33.300000000000004,38.32727272727273,5.931818181818182,5.354545454545454,0.32727272727272805,-5.0272727272727264,-1.0,-1.0,0.0,5.2727272727272725,0.36363636363636365,1.2727272727272727,0.9090909090909091,10.786758858279287,1.2970854079649323,5,34.666666666666664,36.76060606060606,86.25
152,152,2021/01/09,1中京2,晴,7,3歳1勝クラス,,13,3,3,2.7,1,1,幸英明,56,ダ1800,良,0,1:54.2,0.0,88,4-4-3-4,36.7-39.2,39.0,504(+6),,,(タイキドミニオン),730.0,1,,510.3333333333333,0.2333333333333333,82.66666666666667,0,,,38.0,0.9,15.761821366024519,15.761893881122951,114.2,4.0,4.0,3.75,36.7,39.2,2.299999999999997,-0.20000000000000284,-2.5,37.4,38.13333333333333,5.25,0.5999999999999991,-0.13333333333333522,-0.7333333333333343,3.0,3.0,0.0,4.666666666666667,2.3333333333333335,3.3333333333333335,1.0,4.02336923485777,0.960143218483577,3,38.300000000000004,37.84444444444444,82.66666666666667
153,153,2021/05/01,2阪神11,曇,12,4歳以上2勝クラス,,10,6,6,8.4,4.0,3,秋山真一,57,ダ1800,重,-8,1:52.4,0.7,95,8-8-9-6,36.2-39.3,38.2,490(-2),,,サンレイファイト,280.0,2,,254.0625,1.1277777777777775,84.61111111111111,0,,,38.34444444444444,0.6578947368421053,16.01423487544484,15.862581807267714,112.4,8.0,6.0,7.75,36.2,39.3,2.0,-1.0999999999999943,-3.0999999999999943,36.54444444444445,37.705555555555556,5.083333333333333,1.7999999999999992,0.6388888888888893,-1.1611111111111099,3.0,5.0,2.0,4.5,-1.5,-0.5555555555555556,0.9444444444444444,8.99029948136006,1.762490054194841,7,37.9,37.531481481481485,92.5
154,154,2021/06/20,3阪神2,晴,9,鷹取特別(2勝クラス),,15,2,2,210.5,15,5,松山弘平,55,ダ2000,稍,-18,2:05.1,1.3,90,12-12-12-10,35.4-38.0,37.9,446(+4),,,エブリワンブラック,150.0,3,,163.15384615384616,1.39375,76.5625,0,,,38.44375,0.5900621118012422,15.987210231814549,15.765608572155783,125.1,12.0,10.0,11.5,35.4,38.0,2.5,-0.10000000000000142,-2.6000000000000014,36.756249999999994,38.02499999999999,8.375,1.6875000000000004,0.4187500000000002,-1.2687500000000003,5.0,7.0,2.0,7.0625,0.5,2.5625,2.0625,12.437525538566396,1.087964990277355,4,37.1,37.74166666666667,77.75
155,155,2021/06/20,3阪神2,晴,9,鷹取特別(2勝クラス),,15,2,3,33.7,8,8,中井裕二,57,ダ2000,稍,-18,2:05.9,2.1,84,9-9-8-8,35.4-38.0,39.3,488(+12),,,エブリワンブラック,,4,,70.3,0.784,77.6,0,,,37.012,0.90625,15.885623510722795,16.00214940599009,125.9,9.0,8.0,8.5,35.4,38.0,3.8999999999999986,1.2999999999999972,-2.6000000000000014,28.983999999999995,36.76800000000001,6.04,8.028,0.24399999999999977,-7.7840000000000025,0.0,1.0,1.0,6.0,0.72,0.72,0.0,12.316162950468186,1.9054616300698997,6,37.56666666666666,34.25466666666667,89.75
156,156,2021/03/06,1阪神7,曇,12,4歳以上2勝クラス,,10,2,2,13.4,5,9,松若風馬,57,ダ1800,稍,-3,1:54.4,1.3,85,2-2-2-2,38.0-37.1,38.3,494(-4),,,ドスハーツ,,5,,206.66666666666666,1.0166666666666666,81.08333333333333,0,,,37.550000000000004,0.4696969696969697,15.734265734265733,15.930591822804118,114.4,2.0,2.0,2.0,38.0,37.1,0.29999999999999716,1.1999999999999957,0.8999999999999986,33.80833333333333,37.09166666666667,5.0,3.741666666666665,0.45833333333333154,-3.283333333333333,-7.0,-7.0,0.0,4.333333333333333,-1.0,0.3333333333333333,1.3333333333333333,7.405419413266917,1.4090157713052691,4,37.800000000000004,36.150000000000006,85.75
157,157,2021/05/30,3中京8,晴,9,香嵐渓特別(2勝クラス),,16,4,8,104.8,14.0,12,柴山雄一,57,ダ1900,良,-11,2:02.1,3.6,69,5-4-4-4,30.4-39.0,41.7,478(+16),,,ハヤブサナンデクン,,6,,169.0909090909091,1.3384615384615384,76.0,0,,,38.58461538461539,0.6382978723404256,15.561015561015562,15.841409202456163,122.1,5.0,4.0,4.25,30.4,39.0,11.300000000000004,2.700000000000003,-8.600000000000001,33.03076923076923,38.04615384615384,6.615384615384615,5.553846153846155,0.5384615384615401,-5.015384615384614,-8.0,-7.0,1.0,6.230769230769231,0.6153846153846154,1.2307692307692308,0.6153846153846154,9.053412931833261,1.6629823222396665,5,37.03333333333333,36.55384615384615,79.75
158,158,2021/06/06,佐賀,晴,8,アジュカ賞,,10,7,7,5.4,3.0,1.0,竹吉徹,53,ダ1400,稍,0.0,1:28.0,0.0,78.0,2-2-2-1,0.0-37.6,37.5,441(-1),,,(チェキラ),70.0,7.0,,3.0,0.991891891891892,55.08108108108108,0,,,38.651351351351344,0.30357142857142855,15.909090909090908,15.665372424413746,88.0,2.0,1.0,1.75,0.0,37.6,37.5,-0.10000000000000142,-37.6,1.7162162162162162,38.313513513513506,4.335585585585586,36.93513513513513,0.33783783783783783,-36.59729729729729,0.0,1.0,1.0,3.891891891891892,-0.3783783783783784,0.2972972972972973,0.6756756756756757,12.893662683509362,1.1054009939115854,4,25.03333333333333,26.22702702702703,66.0
159,159,2020/12/12,6阪神3,曇,8,3歳以上2勝クラス,,16,2,3,27.0,11,7,国分優作,56,ダ1800,良,1,1:54.3,0.9,87,1-1-1-1,36.8-39.1,40.0,512(0),,,ワイドソロモン,,1,,192.6,0.8500000000000001,80.25,0,,,38.416666666666664,0.7801418439716312,15.748031496062993,16.025043471473758,114.3,1.0,1.0,1.0,36.8,39.1,3.200000000000003,0.8999999999999986,-2.3000000000000043,35.800000000000004,37.75,2.2083333333333335,2.616666666666666,0.6666666666666661,-1.9499999999999995,-6.0,-6.0,0.0,2.0833333333333335,-2.5,-2.3333333333333335,0.16666666666666666,11.976802034860913,1.9181475284316376,4,38.63333333333333,37.32222222222222,86.25
160,160,2021/02/14,2小倉2,曇,9,4歳以上1勝クラス,,15,4,7,7.1,3,1,勝浦正樹,57,ダ1700,良,3,1:46.0,0.0,92,1-1-1-1,30.4-39.2,39.2,472(-6),,,(モズピンポン),760.0,2,,154.13793103448276,1.1846153846153846,78.1025641025641,0,,,39.15384615384616,0.6576819407008087,16.037735849056602,15.798746932977178,106.0,1.0,1.0,1.0,30.4,39.2,8.800000000000004,0.0,-8.800000000000004,33.95384615384616,38.34615384615384,3.519230769230769,5.199999999999999,0.8076923076923078,-4.392307692307693,0.0,0.0,0.0,3.6923076923076925,-2.5384615384615383,-2.8461538461538463,-0.3076923076923077,13.665558898193662,1.1891567390382136,7,36.26666666666667,37.15128205128205,85.0
161,161,2021/01/31,1小倉6,晴,12,開聞岳特別(2勝クラス),,16,7,13,36.8,11.0,2,亀田温心,54,ダ1700,稍,-5,1:45.4,0.5,89,13-13-13-12,29.0-39.3,38.3,474(-8),,,ホウオウライジン,610.6,3,,165.77575757575758,1.1162162162162164,81.54054054054055,0,,,38.24054054054054,0.6791569086651054,16.129032258064516,15.81745142921789,105.4,13.0,12.0,12.75,29.0,39.3,9.299999999999997,-1.0,-10.299999999999997,34.9,37.8972972972973,6.837837837837838,3.3405405405405406,0.34324324324324257,-2.9972972972972975,10.0,11.0,1.0,6.756756756756757,1.2162162162162162,1.3243243243243243,0.10810810810810811,12.751649722177877,1.058719238794118,7,35.53333333333333,37.01261261261261,86.75
162,162,2021/02/13,1阪神1,晴,12,4歳以上2勝クラス,,9,7,7,125.6,9,8,中井裕二,57,ダ2000,良,1.0,2:08.6,1.9,81.0,7-7-8-8,35.9-39.5,40.6,498(-4),,出遅れ,ヴァーダイト,,4,,55.0,1.3148148148148149,72.22222222222223,0,,,37.82592592592593,0.49193548387096775,15.552099533437016,15.855494164159007,128.6,7.0,8.0,7.5,35.9,39.5,4.700000000000003,1.1000000000000014,-3.6000000000000014,33.67037037037037,37.34074074074075,7.364197530864197,4.155555555555555,0.485185185185185,-3.6703703703703714,0.0,-1.0,-1.0,7.333333333333333,0.7777777777777778,0.7777777777777778,0.0,9.382666932994594,1.8662141093778108,5,38.666666666666664,36.279012345679014,73.5
163,163,2021/02/13,2小倉1,晴,11,和布刈特別(2勝クラス),,16,4,7,181.4,16,13,鮫島克駿,57,ダ1700,良,1,1:46.8,2.0,82,9-10-10-11,30.5-37.1,38.4,502(+4),,,メイショウヨカゼ,,5,,118.125,1.2187499999999998,79.625,0,,,38.568749999999994,0.5303030303030303,15.917602996254683,15.874196756709505,106.8,9.0,11.0,10.0,30.5,37.1,7.899999999999999,1.2999999999999972,-6.600000000000001,32.3125,37.849999999999994,5.71875,6.256249999999999,0.71875,-5.537499999999999,-2.0,-4.0,-2.0,5.75,-1.0625,-1.125,-0.0625,7.236489619070866,1.2246318562698766,5,35.333333333333336,36.24375,83.0
164,164,2021/01/30,1小倉5,晴,8,4歳以上1勝クラス,,13,6,9,2.0,1,1,団野大成,53,ダ1700,稍,-6,1:45.8,0.0,84,1-1-2-2,30.5-37.4,37.4,452(+2),,,(ノワールフレグラン),760.0,6,,392.5,0.45,80.0,0,,,38.2,0.8703703703703703,16.068052930056712,15.904211348369621,105.8,1.0,2.0,1.5,30.5,37.4,6.899999999999999,0.0,-6.899999999999999,33.85,37.95,2.75,4.349999999999999,0.24999999999999822,-4.1000000000000005,1.0,0.0,-1.0,2.75,0.0,-0.25,-0.25,9.282241108697834,1.2351518125315606,4,35.1,36.666666666666664,80.0
165,165,2021/01/30,1中京9,晴,8,4歳以上2勝クラス,,11,3,3,49.1,10,10,岩田望来,57,ダ1800,重,-7,1:54.3,2.1,80,4-5-6-6,36.9-37.9,39.5,468(+8),,,フラテッリ,,7,,163.0,1.2916666666666665,77.41666666666667,0,,,38.241666666666674,0.5740740740740741,15.748031496062993,15.813349238036524,114.3,4.0,6.0,5.25,36.9,37.9,2.6000000000000014,1.6000000000000014,-1.0,37.15,37.483333333333334,5.229166666666667,1.0916666666666675,0.7583333333333346,-0.33333333333333276,-4.0,-6.0,-2.0,5.583333333333333,-0.3333333333333333,-1.0,-0.6666666666666666,12.263864271260724,1.2092346838848365,5,38.1,37.62500000000001,81.25
166,166,2021/02/07,1小倉8,晴,12,平尾台特別(2勝クラス),,16,8,15,21.1,8,8,国分恭介,54,ダ1700,稍,-6,1:45.5,1.5,87,12-14-16-16,30.0-36.5,37.0,478(-2),,,ニーズヘッグ,,8,,202.27272727272728,1.2142857142857142,71.57142857142857,0,,,38.385714285714286,0.7682119205298014,16.113744075829384,15.932250401633132,105.5,12.0,16.0,14.5,30.0,36.5,7.0,0.5,-6.5,34.45,37.785714285714285,7.107142857142857,3.9357142857142864,0.5999999999999999,-3.3357142857142863,8.0,4.0,-4.0,6.785714285714286,1.7142857142857142,2.142857142857143,0.42857142857142855,16.97920296519637,1.3275876200420402,4,34.5,36.87380952380952,89.5
167,167,2021/02/13,1阪神1,晴,12,4歳以上2勝クラス,,9,5,5,62.6,7,6,古川吉洋,56,ダ2000,良,1,2:08.5,1.8,82,7-7-8-8,35.9-39.5,40.7,480(+10),,出遅れ,ヴァーダイト,,9,,163.33333333333334,1.4916666666666665,70.83333333333333,0,,,38.94166666666666,0.5726495726495726,15.56420233463035,15.839550404094696,128.5,7.0,8.0,7.5,35.9,39.5,4.800000000000004,1.2000000000000028,-3.6000000000000014,33.03333333333333,38.375,7.708333333333333,5.908333333333334,0.5666666666666682,-5.341666666666666,2.0,1.0,-1.0,7.5,-0.08333333333333333,0.16666666666666666,0.25,18.393785932937938,1.1698378990523317,4,38.699999999999996,36.78333333333334,86.5
168,168,2020/09/20,2中京4,晴,12,3歳以上2勝クラス,,15,6,10,16.0,7.0,12.0,西村淳也,57,ダ1800,良,-8,1:54.4,3.1,78,2-2-2-2,36.4-37.7,40.7,472(+2),,,ペオース,,10.0,,152.5,1.1750000000000003,76.55,0,,,38.510000000000005,0.6157205240174672,15.734265734265733,15.811904569750528,114.4,2.0,2.0,2.0,36.4,37.7,4.300000000000004,3.0,-1.3000000000000043,33.519999999999996,37.61,3.725,4.99,0.9,-4.090000000000001,-10.0,-10.0,0.0,3.75,-2.15,-2.0,0.15,16.504379958760317,1.6905633780333087,5,38.26666666666667,36.54666666666667,86.0
169,169,2021/01/31,1小倉6,晴,12,開聞岳特別(2勝クラス),,16,4,7,10.5,5,5,川又賢治,56,ダ1700,稍,-5.0,1:45.8,0.9,85.0,7-9-7-6,29.0-39.3,39.5,482(-4),,出遅れ,ホウオウライジン,150.0,11,,183.93,1.073076923076923,84.92307692307692,0,,,37.973076923076924,0.6014760147601476,16.068052930056712,16.022666922420168,105.8,7.0,6.0,7.25,29.0,39.3,10.5,0.20000000000000284,-10.299999999999997,34.38076923076923,37.257692307692295,4.4423076923076925,3.5923076923076915,0.7153846153846157,-2.8769230769230774,1.0,2.0,1.0,4.5,-1.8076923076923077,-1.9230769230769231,-0.11538461538461539,10.060311950591288,2.0387063866919495,6,35.93333333333333,36.537179487179486,90.5
170,170,2021/02/06,1東京3,晴,12,4歳以上2勝クラス,,14,3,3,283.9,14,11,吉田豊,57,ダ1600,良,2.0,1:39.4,2.1,84.0,10-9,35.9-36.3,37.4,536(0),,出遅れ,ペイシャエヴァー,,12,,130.32222222222222,1.3195652173913042,78.52173913043478,0,,,38.57826086956521,0.5545657015590201,16.096579476861166,15.794865480193211,99.4,10.0,9.0,9.5,35.9,36.3,1.5,1.1000000000000014,-0.3999999999999986,33.708695652173915,37.57391304347825,3.5760869565217392,4.8695652173913055,1.004347826086956,-3.865217391304348,-2.0,-1.0,1.0,3.9565217391304346,-3.108695652173913,-3.760869565217391,-0.6521739130434783,9.048133447143673,1.9471584384965752,8,36.53333333333333,36.62028985507246,75.75
171,171,2021/01/23,1小倉3,雨,11,小倉城特別(2勝クラス),,16,3,5,5.6,2,6,吉田隼人,57,ダ1700,重,-20.0,1:43.9,0.3,89.0,10-11-10-9,30.0-37.0,36.6,490(-6),,,メイショウハリオ,,13,,292.43333333333334,0.6785714285714286,77.85714285714286,0,,,37.714285714285715,0.7857142857142857,16.361886429258902,16.19467889126562,103.9,10.0,9.0,10.0,30.0,37.0,6.600000000000001,-0.3999999999999986,-7.0,33.26428571428571,37.44285714285714,4.464285714285714,4.45,0.27142857142857224,-4.178571428571429,3.0,4.0,1.0,4.571428571428571,-0.21428571428571427,-0.5714285714285714,-0.35714285714285715,11.277509575354934,1.2436505404118423,5,34.53333333333333,36.14047619047619,88.75
172,172,2021/01/31,1小倉6,晴,12,開聞岳特別(2勝クラス),,16,2,3,89.2,15,15,藤井勘一,54,ダ1700,稍,-5.0,1:46.9,2.0,75.0,11-11-12-12,29.0-39.3,40.0,516(+10),,,ホウオウライジン,,14,,129.7058823529412,0.9263157894736841,74.57894736842105,0,,,39.12105263157895,0.6225490196078431,15.90271281571562,15.743726447876956,106.9,11.0,12.0,11.5,29.0,39.3,11.0,0.7000000000000028,-10.299999999999997,29.878947368421056,38.521052631578954,4.302631578947368,9.242105263157896,0.6,-8.6421052631579,-3.0,-4.0,-1.0,4.2105263157894735,-0.8421052631578947,-0.631578947368421,0.21052631578947367,11.77879450538127,0.91787798753429,5,36.1,35.84035087719298,77.25
173,173,2021/02/21,2小倉4,晴,12,伊万里特別(2勝クラス),,14,6,9,172.0,14,12,黛弘人,55,ダ1000,稍,-4,0:59.2,1.3,75,11-12,33.6-35.4,35.9,466(+12),,,ジャスパーイーグル,,15,,118.4375,1.1267857142857145,78.80357142857143,0,,,38.43035714285713,0.6132075471698113,16.89189189189189,15.867054475636909,59.2,11.0,12.0,11.5,33.6,35.4,2.299999999999997,0.5,-1.7999999999999972,35.371428571428574,37.95892857142858,6.65625,3.0589285714285714,0.4714285714285714,-2.587500000000001,0.0,-1.0,-1.0,6.607142857142857,-0.125,-0.05357142857142857,0.07142857142857142,10.39357829060711,1.5405087238789608,7,34.96666666666667,37.253571428571426,78.75
174,174,2021/01/24,1中山8,曇,8,4歳以上2勝クラス,,16,2,4,160.7,16,13,武士沢友,57.0,ダ1200,不,-9,1:13.1,2.3,69,8-10,33.7-37.1,38.8,490(+16),,出遅れ,ナイトブリーズ,,16,,9.549999999999999,1.0166666666666666,57.1,0,,,39.08666666666668,0.5238095238095238,16.415868673050618,15.784208786371297,73.1,8.0,10.0,9.0,33.7,37.1,5.099999999999994,1.6999999999999957,-3.3999999999999986,32.739999999999995,38.66333333333333,5.01111111111111,6.346666666666668,0.42333333333333345,-5.923333333333333,-3.0,-5.0,-2.0,5.166666666666667,0.06666666666666667,-0.16666666666666666,-0.23333333333333334,13.020515310025392,1.3197846133359552,6,36.53333333333334,36.830000000000005,75.5
175,175,2021/01/23,1小倉3,雨,11,小倉城特別(2勝クラス),,16,2,3,12.6,8,2,浜中俊,56,ダ1700,重,-20,1:43.7,0.1,92,14-14-14-12,30.0-37.0,36.1,522(-12),,,メイショウハリオ,610.6,1,,252.5583333333333,0.9230769230769232,78.76923076923077,0,,,38.238461538461536,0.7941176470588235,16.39344262295082,15.76085520506888,103.7,14.0,12.0,13.5,30.0,37.0,6.100000000000001,-0.8999999999999986,-7.0,35.98461538461538,38.24615384615384,9.884615384615385,2.253846153846155,-0.007692307692307255,-2.2615384615384624,10.0,12.0,2.0,7.923076923076923,3.8461538461538463,7.230769230769231,3.3846153846153846,9.940896768975552,1.2302314366634848,4,34.36666666666667,37.48974358974359,87.5
176,176,2021/01/24,1小倉4,曇,8,4歳以上1勝クラス,,15,1,1,4.1,2,1,小牧太,56,ダ1700,不,-24.0,1:42.8,0.0,95.0,1-1-1-1,29.5-36.5,36.5,498(-6),,,(オーヴァーネクサス),760.0,2,,224.6,0.9687499999999999,77.625,0,,,38.10625,0.8041958041958042,16.53696498054475,16.0616216903705,102.8,1.0,1.0,1.0,29.5,36.5,7.0,0.0,-7.0,35.300000000000004,37.59375,4.171875,2.80625,0.5125000000000002,-2.2937499999999997,0.0,0.0,0.0,4.0625,-0.8125,-0.75,0.0625,18.449407113437825,1.0295294050427855,4,34.166666666666664,37.0,90.0
177,177,2021/01/31,1小倉6,晴,8,4歳以上1勝クラス,,9,5,5,2.5,1,1,西村淳也,56,ダ1700,稍,-5,1:44.0,0.0,103,2-2-2-2,29.7-37.6,37.4,520(+5),,,(スズカパンサー),760.0,3,,201.36363636363637,0.7923076923076923,71.61538461538461,0,,,38.584615384615375,0.8802816901408451,16.346153846153847,15.712202472095576,104.0,2.0,2.0,2.0,29.7,37.6,7.699999999999999,-0.20000000000000284,-7.900000000000002,27.576923076923077,38.261538461538464,4.67948717948718,11.007692307692302,0.3230769230769222,-10.684615384615386,1.0,1.0,0.0,3.923076923076923,0.5384615384615384,1.9230769230769231,1.3846153846153846,24.571843850311307,0.9418826132501105,4,34.9,34.807692307692314,74.75
178,178,2021/01/23,1小倉3,雨,11,小倉城特別(2勝クラス),,16,7,14,10.1,6,3,小牧太,57,ダ1700,重,-20.0,1:43.9,0.3,89.0,7-5-3-2,30.0-37.0,37.2,512(-14),,,メイショウハリオ,385.3,4,,255.43076923076922,0.5481481481481482,90.81481481481481,0,,,38.02592592592592,0.7619047619047619,16.361886429258902,15.980757938493822,103.9,7.0,2.0,4.25,30.0,37.0,7.200000000000003,0.20000000000000284,-7.0,34.88888888888889,37.829629629629636,4.074074074074074,3.1370370370370364,0.19629629629629566,-2.940740740740741,-1.0,4.0,5.0,3.6296296296296298,-0.7777777777777778,-0.1111111111111111,0.6666666666666666,8.09635846588843,1.1164527919866085,8,34.733333333333334,36.91481481481481,90.0
179,179,2020/11/22,5阪神6,晴,8,3歳以上1勝クラス,,16,1,1,1.8,1.0,1,川田将雅,55,ダ1800,良,-2,1:52.9,0.0,96,6-5-4-4,37.3-37.6,37.2,460(0),,,(マジックスピーチ),760.0,5,,255.45454545454547,0.6363636363636364,83.63636363636364,0,,,37.22727272727273,0.855072463768116,15.943312666076173,15.837069828226113,112.9,6.0,4.0,4.75,37.3,37.6,-0.09999999999999432,-0.3999999999999986,-0.30000000000000426,37.054545454545455,37.38181818181818,6.204545454545454,0.1727272727272726,-0.15454545454545546,-0.32727272727272805,3.0,5.0,2.0,6.0,3.1818181818181817,3.3636363636363638,0.18181818181818182,11.986972094736853,1.0940178243520535,4,37.36666666666667,37.221212121212126,96.5
