,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
98,98,2021/03/13,2中山5,雨,12,4歳以上2勝クラス,,15,8,15,65.0,14,15,丹内祐次,55,芝1200,不,56,1:15.5,2.2,62,1-1,34.6-38.7,40.9,470(-2),,,モエレコネクター,,10,,190.0,0.8800000000000001,75.26666666666667,0,,,36.49333333333333,0.8181818181818182,15.894039735099337,17.006093381385615,75.5,1.0,1.0,1.0,34.6,38.7,6.299999999999997,2.1999999999999957,-4.100000000000001,33.42,35.79333333333333,2.8333333333333335,3.073333333333333,0.700000000000001,-2.3733333333333326,-14.0,-14.0,0.0,2.8666666666666667,-4.866666666666666,-4.933333333333334,-0.06666666666666667,12.004556426624017,1.6916038063033556,4,38.06666666666666,35.23555555555556,70.75
99,99,2021/04/25,1新潟6,曇,8,4歳以上1勝クラス,,15,4,6,5.8,4.0,1.0,武士沢友,57,ダ1200,良,-1.0,1:11.8,0.0,95.0,13-11,34.5-37.3,36.1,484(0),,出遅れ,(サクセスリボーン),760.0,11.0,,126.27272727272727,0.7866666666666668,82.03333333333333,0,,,37.013333333333335,0.7156862745098039,16.71309192200557,16.39616941290615,71.8,13.0,11.0,12.0,34.5,37.3,1.6000000000000014,-1.1999999999999957,-2.799999999999997,34.513333333333335,37.249999999999986,9.083333333333334,2.499999999999999,-0.23666666666666694,-2.7366666666666672,10.0,12.0,2.0,9.066666666666666,3.466666666666667,3.5,0.03333333333333333,9.526566173565017,1.2873433347800016,5,35.96666666666667,36.25888888888889,85.75
100,100,2021/02/27,2中山1,晴,12,4歳以上2勝クラス,,16,6,12,23.1,8,13,北村宏司,57,ダ1200,良,1,1:12.2,0.5,91,12-10,33.8-37.9,37.2,446(-4),,,ミッキーハイド,,12,,243.33333333333334,0.8333333333333334,84.16666666666667,0,,,37.11666666666667,0.5421686746987951,16.620498614958446,16.599280531338636,72.2,12.0,10.0,11.0,33.8,37.9,3.4000000000000057,-0.6999999999999957,-4.100000000000001,34.25,37.29999999999999,8.333333333333334,2.866666666666667,-0.18333333333333238,-3.0499999999999994,-3.0,-1.0,2.0,8.166666666666666,0.8333333333333334,1.1666666666666667,0.3333333333333333,7.439552323595164,0.6414269805898192,4,36.3,36.22222222222222,89.25
101,101,2021/03/20,2中山7,曇,12,4歳以上2勝クラス,,16,6,12,21.7,9,12,横山典弘,55,ダ1200,良,-2,1:12.3,1.4,87,13-13,34.3-36.6,36.5,442(+8),,,ディサーニング,,13,,0.0,1.2222222222222223,75.77777777777777,0,,,37.955555555555556,0.4,16.597510373443985,15.988081894263571,72.3,13.0,13.0,13.0,34.3,36.6,2.200000000000003,-0.10000000000000142,-2.3000000000000043,35.03333333333333,37.44444444444444,6.694444444444445,2.9222222222222234,0.5111111111111121,-2.4111111111111114,1.0,1.0,0.0,7.111111111111111,-0.5555555555555556,-0.8888888888888888,-0.3333333333333333,12.0287156421623,2.0906697491473882,4,35.8,36.81111111111112,84.25
102,102,2021/04/03,3中山3,晴,10,葛飾特別(2勝クラス),,16,7,13,56.3,11,16,丹内祐次,53,ダ1200,良,-5,1:14.5,3.7,53,4-8,33.9-36.9,39.9,456(-4),,,トウカイエトワール,,14,,160.83333333333334,0.846153846153846,84.23076923076923,0,,,37.52307692307692,0.603448275862069,16.107382550335572,16.62691827775346,74.5,4.0,8.0,6.0,33.9,36.9,6.0,3.0,-3.0,34.00769230769231,37.107692307692304,4.6923076923076925,3.515384615384616,0.41538461538461474,-3.100000000000001,-8.0,-12.0,-4.0,4.846153846153846,-1.4615384615384615,-1.7692307692307692,-0.3076923076923077,11.674147261608201,0.9892276929865179,5,36.9,36.212820512820514,75.25
103,103,2021/05/09,2新潟2,曇,8,4歳以上1勝クラス,,15,8,15,19.2,7,1,鮫島克駿,55,ダ1200,良,-4.0,1:12.5,0.0,82.0,5-5,33.9-38.6,38.3,446(-2),,,(スイーツビュッフェ),760.0,15,,248.33333333333334,0.6722222222222222,73.88888888888889,0,,,36.338888888888896,0.7804878048780488,16.551724137931036,16.81873328541749,72.5,5.0,5.0,5.0,33.9,38.6,4.399999999999999,-0.30000000000000426,-4.700000000000003,34.15555555555555,36.31111111111111,5.25,2.1833333333333336,0.02777777777777699,-2.155555555555557,4.0,4.0,0.0,5.277777777777778,0.2777777777777778,0.2222222222222222,-0.05555555555555555,7.726989788471041,1.0284593000483562,4,36.93333333333334,35.60185185185186,79.5
104,104,2021/03/28,2阪神2,雨,12,4歳以上2勝クラス,,16,5,9,2.8,1,4,田中健,55,ダ1200,稍,-11,1:12.1,0.7,86,2-1,35.1-36.3,36.9,464(-8),,,モズダッシュスター,170.0,1,,336.6,0.6,81.0,0,,,37.2,0.8904109589041096,16.643550624133148,16.607513481330813,72.1,2.0,1.0,1.5,35.1,36.3,1.7999999999999972,0.6000000000000014,-1.1999999999999957,35.04,36.720000000000006,1.5,2.159999999999998,0.4799999999999983,-1.6799999999999997,-3.0,-2.0,1.0,1.4,-1.2,-1.0,0.2,15.65691185671328,1.347425528760516,4,36.099999999999994,36.32,87.5
105,105,2020/05/09,3京都5,曇,12,4歳以上2勝クラス,,15,4,6,2.5,1,15,川田将雅,57,ダ1400,良,-1,1:26.8,2.9,67,6-8,34.3-37.6,39.8,488(-4),,躓く,エイシンポジション,,2,,312.5,0.6900000000000002,81.7,0,,,36.5,0.6530612244897959,16.129032258064516,16.86911497329646,86.8,6.0,8.0,7.0,34.3,37.6,5.5,2.1999999999999957,-3.3000000000000043,34.510000000000005,36.07,2.6,1.9899999999999998,0.429999999999999,-1.560000000000001,-7.0,-9.0,-2.0,2.6,-3.2,-3.2,0.0,8.547388562576842,1.3754037724210593,5,37.233333333333334,35.693333333333335,81.25
106,106,2021/04/03,3中山3,晴,10,葛飾特別(2勝クラス),,16,5,9,14.8,6,4,菊沢一樹,55,ダ1200,良,-5,1:11.4,0.6,96,6-4,33.9-36.9,36.7,448(0),,,トウカイエトワール,230.0,3,,128.66666666666666,0.8531249999999999,79.46875,0,,,37.175000000000004,0.632183908045977,16.806722689075627,16.52290873803917,71.4,6.0,4.0,5.0,33.9,36.9,2.8000000000000043,-0.19999999999999574,-3.0,34.628125,36.771875,4.984375,2.546875,0.40312499999999996,-2.1437499999999994,0.0,2.0,2.0,5.15625,-1.75,-2.15625,-0.40625,8.656701199980764,1.2024615096864097,6,35.833333333333336,36.19166666666666,90.75
107,107,2020/12/20,6阪神6,晴,12,高砂特別(2勝クラス),,16,2,3,5.8,3,14,松山弘平,57,ダ1200,良,2,1:14.0,2.0,73,1-1,34.7-37.3,39.3,542(0),,,サイクロトロン,,4,,166.25,1.1857142857142857,75.21428571428571,0,,,37.87142857142857,0.6130952380952381,16.216216216216218,16.438967514804478,74.0,1.0,1.0,1.0,34.7,37.3,4.599999999999994,2.0,-2.5999999999999943,33.357142857142854,37.228571428571435,4.0,4.514285714285714,0.6428571428571443,-3.87142857142857,-13.0,-13.0,0.0,4.0,-2.642857142857143,-2.642857142857143,0.0,29.2630977322786,0.9897249898610996,5,37.1,36.15238095238095,86.75
108,108,2021/03/27,3中山1,晴,8,4歳以上1勝クラス,,15,3,6,6.5,3,1,丸田恭介,57,ダ1200,良,-3,1:12.7,0.0,80,8-7,35.4-37.3,36.6,498(+4),,S接触,(フロイデ),760.0,5,,234.28571428571428,0.9333333333333332,76.2,0,,,37.03333333333333,0.79,16.506189821182943,16.36036964373468,72.7,8.0,7.0,7.5,35.4,37.3,1.2000000000000028,-0.6999999999999957,-1.8999999999999986,35.220000000000006,37.06666666666667,7.922222222222222,1.8133333333333328,-0.03333333333333333,-1.846666666666666,6.0,7.0,1.0,7.4,0.8,1.8,1.0,8.411069714964917,1.1958260743101399,5,36.43333333333334,36.440000000000005,83.0
109,109,2020/12/19,3中京5,晴,12,大須特別(2勝クラス),,16,1,2,67.9,12,12,亀田温心,54,ダ1400,良,-4,1:25.6,1.6,82,10-11,35.6-36.4,37.1,490(+2),,,シホノレジーナ,,6,,226.66666666666666,0.9099999999999999,76.0,0,,,37.83,0.746031746031746,16.35514018691589,16.355151018575672,85.6,10.0,11.0,10.5,35.6,36.4,1.5,0.7000000000000028,-0.7999999999999972,34.5,37.39,4.775,3.3299999999999996,0.44000000000000056,-2.8899999999999992,-1.0,-2.0,-1.0,5.1,-0.1,-0.7,-0.6,12.819148899688962,1.2331509060227757,4,36.36666666666667,36.57333333333334,84.0
110,110,2021/02/21,1東京8,晴,12,大島特別(2勝クラス),,16,7,13,106.5,14.0,15,柴田大知,57,ダ1400,良,-3,1:26.9,2.5,69,4-5,35.7-36.5,38.5,458(+6),,,ケイアイビリジアン,,7,,99.0625,1.0102564102564102,74.46153846153847,0,,,37.87179487179487,0.6053215077605322,16.110471806674337,16.407886680717475,86.9,4.0,5.0,4.5,35.7,36.5,2.799999999999997,2.0,-0.7999999999999972,33.89487179487179,37.36666666666666,5.230769230769231,3.9769230769230766,0.5051282051282056,-3.471794871794871,-10.0,-11.0,-1.0,5.3076923076923075,-1.6153846153846154,-1.7692307692307692,-0.15384615384615385,11.83427226321923,1.1912073706957995,7,36.9,36.37777777777778,86.0
111,111,2021/03/28,2阪神2,雨,12,4歳以上2勝クラス,,16,4,8,5.9,3.0,3,永野猛蔵,54,ダ1200,稍,-11,1:12.0,0.6,88,4-4,35.1-36.3,36.5,480(-4),,,モズダッシュスター,280.0,8,,262.2,0.8384615384615385,81.92307692307692,0,,,37.28461538461538,0.7710843373493976,16.666666666666668,16.50185141795824,72.0,4.0,4.0,4.0,35.1,36.3,1.3999999999999986,0.20000000000000284,-1.1999999999999957,34.04615384615385,36.86923076923077,4.269230769230769,3.2384615384615385,0.4153846153846158,-2.823076923076923,1.0,1.0,0.0,4.153846153846154,-0.7692307692307693,-0.5384615384615384,0.23076923076923078,13.413365250634861,1.2496734267277145,4,35.96666666666667,36.06666666666667,92.25
112,112,2021/02/14,1東京6,晴,12,4歳以上2勝クラス,,16,1,2,145.7,15.0,15,小林脩斗,52,ダ1400,良,0.0,1:26.5,1.7,76.0,9-8,36.2-36.4,37.1,482(+2),,,ラティーンセイル,,9,,67.3076923076923,1.4045454545454543,70.95454545454545,0,,,38.27272727272727,0.43243243243243246,16.184971098265898,16.13127680943637,86.5,9.0,8.0,8.5,36.2,36.4,0.8999999999999986,0.7000000000000028,-0.19999999999999574,32.43636363636363,37.6,7.034090909090909,5.836363636363637,0.6727272727272736,-5.163636363636362,-7.0,-6.0,1.0,6.954545454545454,-2.5454545454545454,-2.4545454545454546,0.09090909090909091,14.153359330571124,1.163138963979545,6,36.56666666666667,36.103030303030316,81.5
113,113,2021/01/05,1中山1,曇,8,4歳以上2勝クラス,,16,4,7,7.0,4,7,津村明秀,55,ダ1200,良,0,1:12.2,0.4,90,3-3,35.1-36.7,36.9,456(-6),,,カバジェーロ,,10,,265.0,1.1928571428571428,73.21428571428571,0,,,37.807142857142864,0.7767857142857143,16.620498614958446,16.578121749853352,72.2,3.0,3.0,3.0,35.1,36.7,1.7999999999999972,0.19999999999999574,-1.6000000000000014,33.91428571428572,36.95,3.75,3.8928571428571423,0.8571428571428571,-3.035714285714285,-4.0,-4.0,0.0,3.857142857142857,-2.357142857142857,-2.5714285714285716,-0.21428571428571427,22.540827156271103,1.8889856184382847,5,36.23333333333333,36.22380952380952,91.25
114,114,2021/03/28,2阪神2,雨,12,4歳以上2勝クラス,,16,5,10,36.6,9,2,西村淳也,57,ダ1200,稍,-11,1:11.9,0.5,89,2-2,35.1-36.3,36.6,476(+2),,,モズダッシュスター,440.0,11,,134.6153846153846,1.0769230769230769,74.76923076923077,0,,,37.69230769230769,0.5752688172043011,16.689847009735743,16.480365764739386,71.9,2.0,2.0,2.0,35.1,36.3,1.5,0.30000000000000426,-1.1999999999999957,34.03846153846154,37.20769230769231,5.346153846153846,3.6538461538461555,0.48461538461538656,-3.169230769230769,0.0,0.0,0.0,5.230769230769231,-1.8461538461538463,-1.6153846153846154,0.23076923076923078,11.53079284669833,0.9919317372826469,5,36.0,36.312820512820515,87.25
115,115,2020/12/26,5中山7,晴,8,3歳以上2勝クラス,,16,3,5,14.0,7,8,木幡初也,56,ダ1200,良,2,1:12.3,0.5,91,2-2,33.7-38.1,38.4,498(+12),,,サンマルベスト,,12,,232.875,0.4866666666666667,76.53333333333333,0,,,37.49333333333334,0.8230088495575221,16.597510373443985,16.651011510120554,72.3,2.0,2.0,2.0,33.7,38.1,4.699999999999996,0.29999999999999716,-4.399999999999999,33.43333333333333,37.12000000000001,1.9666666666666666,4.0600000000000005,0.37333333333333296,-3.686666666666667,-6.0,-6.0,0.0,1.9333333333333333,-3.0,-2.933333333333333,0.06666666666666667,8.724964183307574,1.1093177802144885,4,36.733333333333334,36.01555555555556,88.5
116,116,2021/01/16,1小倉1,晴,10,小郡特別(2勝クラス),,18,2,4,8.6,3.0,12,団野大成,54,芝1200,良,-17,1:08.9,1.5,74,5-5,32.9-34.5,35.6,464(+2),,出遅れ,タマモティータイム,,13,,358.775,0.5900000000000001,83.4,0,,,36.230000000000004,0.7592592592592593,17.41654571843251,16.89426966302973,68.9,5.0,5.0,5.0,32.9,34.5,2.700000000000003,1.1000000000000014,-1.6000000000000014,34.480000000000004,35.989999999999995,4.5,1.7499999999999993,0.23999999999999985,-1.5099999999999993,-7.0,-7.0,0.0,4.4,-0.6,-0.4,0.2,10.747284877186654,1.6154215477266307,4,34.333333333333336,35.56666666666667,85.25
117,117,2021/02/06,1中京11,晴,12,4歳以上2勝クラス,,16,5,10,6.1,3,9,松山弘平,57,ダ1200,稍,-3,1:12.9,1.3,83,2-2,35.4-36.2,37.3,510(+8),,,サイモンハロルド,,14,,82.22222222222223,1.0315789473684212,74.78947368421052,0,,,37.38947368421053,0.6198347107438017,16.46090534979424,16.570156074561236,72.9,2.0,2.0,2.0,35.4,36.2,1.8999999999999986,1.0999999999999943,-0.8000000000000043,34.03684210526316,36.57368421052632,2.789473684210526,3.3526315789473684,0.815789473684211,-2.536842105263158,-7.0,-7.0,0.0,2.789473684210526,-3.8947368421052633,-3.8947368421052633,0.0,10.086996579755542,1.352876564953359,5,36.300000000000004,36.0,87.5
118,118,2020/10/18,4東京4,晴,8,3歳以上2勝クラス,,16,7,13,85.7,13.0,15,石川裕紀,53.0,ダ1400,重,-16,1:25.8,2.7,69,3-3,35.2-35.8,38.2,458(-6),,,ププッピドゥ,,15,,186.25,1.3250000000000002,64.875,0,,,37.449999999999996,0.5185185185185185,16.317016317016318,16.40727683611128,85.8,3.0,3.0,3.0,35.2,35.8,3.0,2.4000000000000057,-0.5999999999999943,33.725,36.425,3.4375,3.7249999999999996,1.0249999999999995,-2.7,-12.0,-12.0,0.0,3.375,-4.125,-4.0,0.125,9.556847457887633,1.837873166945362,4,36.4,35.86666666666666,69.25
119,119,2020/09/21,4中山5,晴,9,浦安特別(2勝クラス),,16,1,1,5.5,3,2,川田将雅,57,ダ1200,良,-8.0,1:11.0,0.1,99.0,9-9,34.0-36.9,36.5,528(+8),,,アヴォンリー,611.0,1,,302.11875,0.76,84.05,0,,,36.95,0.7477064220183486,16.901408450704224,16.50972399869366,71.0,9.0,9.0,9.0,34.0,36.9,2.5,-0.3999999999999986,-2.8999999999999986,34.83,36.9,6.2,2.12,0.05,-2.07,7.0,7.0,0.0,5.9,1.05,1.6,0.55,13.469542361512191,1.3872271237870604,4,35.800000000000004,36.22666666666667,86.5
120,120,2020/09/27,4中山7,曇,12,3歳以上2勝クラス,,16,3,5,4.2,2,2,嘉藤貴行,55,ダ1200,稍,-12.0,1:11.0,0.4,95.0,8-6,33.3-37.3,37.1,470(+8),,出遅れ,メディクス,440.0,2,,304.2857142857143,0.5142857142857143,86.85714285714286,0,,,36.9,0.7777777777777778,16.901408450704224,16.68958648393016,71.0,8.0,6.0,7.0,33.3,37.3,3.8000000000000043,-0.19999999999999574,-4.0,33.65714285714285,36.92857142857143,5.857142857142857,3.2428571428571438,-0.028571428571427963,-3.271428571428572,4.0,6.0,2.0,5.571428571428571,1.4285714285714286,2.0,0.5714285714285714,8.788308995478026,0.5700877125495697,3,35.9,35.82857142857142,92.0
121,121,2020/08/22,2小倉3,晴,12,3歳以上2勝クラス,,14,3,3,59.1,13,5,太宰啓介,55,ダ1000,良,1.0,0:58.6,0.4,91.0,7-6,33.8-35.9,35.6,460(+4),,,ファビュラスギフト,110.0,3,,161.36363636363637,0.9307692307692309,72.15384615384616,0,,,37.36923076923077,0.6291390728476821,17.064846416382252,16.473807920348857,58.6,7.0,6.0,6.5,33.8,35.9,1.8000000000000043,-0.29999999999999716,-2.1000000000000014,34.684615384615384,36.98461538461539,4.846153846153846,2.6846153846153857,0.3846153846153857,-2.3000000000000003,1.0,2.0,1.0,4.923076923076923,-2.076923076923077,-2.230769230769231,-0.15384615384615385,11.139422547595434,1.201189886261595,4,35.1,36.346153846153854,83.5
122,122,2020/05/23,3京都9,晴,12,オーストラリアT(2勝クラス),,17,1,2,76.7,12,8,川須栄彦,54,芝1800,良,-13.0,1:47.9,0.7,87.0,12-11,35.5-35.4,33.8,476(+2),,,ドラグーンシチー,,4,,109.42857142857143,1.0695652173913044,80.56521739130434,0,,,35.8086956521739,0.587378640776699,16.682113067655237,16.508243048401845,107.9,12.0,11.0,11.5,35.5,35.4,-1.7000000000000028,-1.6000000000000014,0.10000000000000142,35.39130434782608,36.09565217391304,10.717391304347826,0.41739130434782523,-0.2869565217391299,-0.7043478260869551,3.0,4.0,1.0,10.652173913043478,3.4782608695652173,3.608695652173913,0.13043478260869565,7.4636852306499515,1.1975379836239948,5,34.9,35.76521739130435,80.0
123,123,2020/07/11,4阪神3,曇,9,マカオJCT(2勝クラス),,16,2,3,26.7,7.0,9,斎藤新,57,ダ1200,重,-23.0,1:11.3,1.2,85.0,1-1,33.7-36.4,37.6,504(+4),,,ロンス,,5,,176.42857142857142,0.9249999999999998,83.0625,0,,,37.01875,0.5812807881773399,16.83029453015428,16.439236606468157,71.3,1.0,1.0,1.0,33.7,36.4,3.8999999999999986,1.2000000000000028,-2.6999999999999957,34.96875,36.61875,5.28125,2.0499999999999994,0.399999999999999,-1.6500000000000004,-8.0,-8.0,0.0,5.4375,-1.5,-1.8125,-0.3125,7.348940087878313,1.0908553515126898,5,35.9,36.20208333333333,83.75
124,124,2020/08/22,2小倉3,晴,12,3歳以上2勝クラス,,14,5,8,1.9,1,2,鮫島克駿,54,ダ1000,良,1.0,0:58.3,0.1,96.0,2-2,33.8-35.9,35.8,542(-14),,,ファビュラスギフト,440.0,6,,391.42857142857144,0.18571428571428572,86.14285714285714,0,,,36.6,0.9069767441860465,17.152658662092627,16.850415729503705,58.3,2.0,2.0,2.0,33.8,35.9,2.0,-0.10000000000000142,-2.1000000000000014,34.42857142857142,36.54285714285714,2.2857142857142856,2.1714285714285717,0.05714285714285694,-2.1142857142857148,0.0,0.0,0.0,2.2857142857142856,0.14285714285714285,0.14285714285714285,0.0,8.04673846971554,1.175731155494316,3,35.166666666666664,35.857142857142854,92.0
125,125,2020/08/15,3新潟1,曇,8,3歳以上1勝クラス,,15,3,4,1.9,1,1,藤田菜七,52,ダ1200,良,-8.0,1:11.7,0.0,89.0,3-5,34.3-37.4,37.0,504(-4),,,(サクラボヌール),760.0,7,,417.5,1.2571428571428573,69.71428571428571,0,,,37.25714285714286,0.9636363636363636,16.736401673640167,16.397775454127988,71.7,3.0,5.0,4.0,34.3,37.4,2.700000000000003,-0.3999999999999986,-3.1000000000000014,35.471428571428575,36.228571428571435,2.833333333333333,1.7857142857142858,1.028571428571428,-0.7571428571428578,4.0,2.0,-2.0,3.142857142857143,-2.857142857142857,-3.5714285714285716,-0.7142857142857143,17.45306205225891,1.9912307751739873,3,36.233333333333334,36.31904761904762,82.5
126,126,2020/08/08,2新潟5,曇,10,高田城特別(2勝クラス),,14,8,14,7.1,4,11,北村友一,54,ダ1200,不,-20.0,1:12.0,1.8,73.0,14-14,33.9-36.3,36.5,510(+14),,出遅れ,サダムスキャット,,8,,443.3333333333333,0.6,75.33333333333333,0,,,37.4,0.7674418604651163,16.666666666666668,16.532466774704165,72.0,14.0,14.0,14.0,33.9,36.3,2.6000000000000014,0.20000000000000284,-2.3999999999999986,34.5,37.5,6.833333333333333,2.8999999999999986,-0.10000000000000142,-3.0,3.0,3.0,0.0,6.666666666666667,2.3333333333333335,2.6666666666666665,0.3333333333333333,11.54068888758379,0.6869315832017042,3,35.56666666666666,36.46666666666667,75.33333333333333
127,127,2020/08/08,1札幌5,晴,7,3歳以上1勝クラス,,12,1,1,2.5,1,1,池添謙一,54,ダ1000,良,-4.0,0:59.0,0.0,89.0,1-1,34.6-36.0,36.0,552(+14),,,(プリンセスヨウク),760.0,9,,324.0,0.35000000000000003,81.5,0,,,37.63333333333334,0.8857142857142857,16.949152542372882,16.64408341755902,59.0,1.0,1.0,1.0,34.6,36.0,1.3999999999999986,0.0,-1.3999999999999986,33.800000000000004,37.416666666666664,1.6666666666666667,3.833333333333332,0.216666666666665,-3.616666666666667,0.0,0.0,0.0,1.6666666666666667,-1.0,-1.0,0.0,8.935140440635365,0.803055389860296,3,35.53333333333333,36.28333333333334,88.0
128,128,2020/07/12,2福島4,曇,12,彦星賞(2勝クラス),,15,3,4,127.7,13,14,菊沢一樹,57.0,ダ1150,不,-19.0,1:08.5,2.4,75.0,7-7,30.7-35.4,37.1,486(+2),,,ダンシングプリンス,,10,,121.92307692307692,2.0937500000000004,63.4375,0,,,38.24375,0.36363636363636365,16.78832116788321,16.284631186341983,68.5,7.0,7.0,7.0,30.7,35.4,6.400000000000002,1.7000000000000028,-4.699999999999999,33.78125,36.6125,5.0,4.4625,1.6312500000000014,-2.831249999999999,-7.0,-7.0,0.0,5.0625,-5.9375,-6.0625,-0.125,18.708101977078677,2.1276235585555106,5,34.4,36.2125,61.5
129,129,2020/09/19,2中京3,晴,10,大府特別(2勝クラス),,16,4,7,2.3,1.0,3,福永祐一,53,ダ1200,良,-7.0,1:11.9,0.1,93.0,3-3,34.2-37.6,37.3,462(+4),,,アールロッソ,385.1,11,,478.3666666666666,0.28750000000000003,85.625,0,,,36.0125,0.925,16.689847009735743,16.87465316150376,71.9,3.0,3.0,3.0,34.2,37.6,3.0999999999999943,-0.30000000000000426,-3.3999999999999986,34.75,36.1,4.75,1.2624999999999984,-0.08750000000000036,-1.3499999999999988,0.0,0.0,0.0,4.625,1.25,1.5,0.25,11.09665726555235,1.5726834816113935,3,36.36666666666667,35.62083333333333,93.75
130,130,2020/06/14,3阪神4,晴,7,3歳以上1勝クラス,,16,1,1,1.9,1,1,福永祐一,52,ダ1200,重,-19.0,1:10.3,0.0,103.0,1-1,33.8-36.5,36.5,450(+4),,,(オースミムテキ),760.0,12,,350.0,0.5599999999999999,81.4,0,,,37.56,0.8382352941176471,17.069701280227598,16.537489777405177,70.3,1.0,1.0,1.0,33.8,36.5,2.700000000000003,0.0,-2.700000000000003,34.94,37.08,1.8,2.6199999999999988,0.48000000000000115,-2.139999999999998,0.0,0.0,0.0,1.8,-1.4,-1.4,0.0,17.013883219953705,1.0734161458736415,3,35.6,36.526666666666664,86.75
131,131,2020/05/02,1福島7,晴,9,4歳以上1勝クラス,,16,7,13,3.4,1,1,川又賢治,56,ダ1150,良,3.0,1:08.5,0.0,97.0,2-2,31.8-36.7,36.6,476(+2),,,(ハナブショウ),760.0,13,,66.75,1.6833333333333333,63.583333333333336,0,,,37.60833333333333,0.7073170731707317,16.78832116788321,16.40432755930595,68.5,2.0,2.0,2.0,31.8,36.7,4.800000000000001,-0.10000000000000142,-4.900000000000002,25.5,36.25833333333333,4.5625,12.108333333333334,1.3499999999999985,-10.758333333333335,1.0,1.0,0.0,4.833333333333333,-2.9166666666666665,-3.3333333333333335,-0.4166666666666667,23.211912876975134,2.502495795620962,4,35.03333333333334,33.12222222222222,81.0
132,132,2020/07/11,4阪神3,曇,9,マカオJCT(2勝クラス),,16,1,2,6.3,4,13,和田竜二,54,ダ1200,重,-23.0,1:11.9,1.8,77.0,5-5,33.7-36.4,37.7,466(+4),,,ロンス,,14,,241.11111111111111,0.72,79.8,0,,,37.699999999999996,0.7192982456140351,16.689847009735743,16.555999056328254,71.9,5.0,5.0,5.0,33.7,36.4,4.0,1.3000000000000043,-2.6999999999999957,34.459999999999994,37.33,3.85,3.2400000000000007,0.370000000000001,-2.8699999999999997,-8.0,-8.0,0.0,3.6,-1.2,-0.7,0.5,11.773341507317873,0.6739546542854778,3,35.93333333333333,36.49666666666666,85.5
133,133,2020/07/05,2函館2,曇,10,噴火湾特別(2勝クラス),,12,5,5,3.1,1,8,吉田隼人,52.0,ダ1000,良,-13.0,0:59.1,1.2,82.0,6-6,34.1-35.3,35.9,458(+8),,,ハクアイブラック,,15,,180.0,0.8111111111111112,74.33333333333333,0,,,37.0,0.6371681415929203,16.920473773265652,16.589642077060024,59.1,6.0,6.0,6.0,34.1,35.3,1.7999999999999972,0.6000000000000014,-1.1999999999999957,34.74444444444444,36.72222222222222,4.722222222222222,2.255555555555555,0.27777777777777857,-1.9777777777777767,-2.0,-2.0,0.0,4.666666666666667,-0.8888888888888888,-0.7777777777777778,0.1111111111111111,11.26454615153225,1.2045331045679066,3,35.099999999999994,36.15555555555555,77.75
134,134,2020/08/02,2新潟4,晴,12,3歳以上2勝クラス,,15,6,11,44.3,12,3,岡田祥嗣,55,ダ1200,良,-10,1:11.6,0.3,89,7-7,33.9-37.4,36.9,456(+26),,,アスクジョーダン,280.0,1,,92.9375,0.7423076923076923,78.96153846153847,0,,,36.69615384615385,0.6401869158878505,16.75977653631285,16.527492606741916,71.6,7.0,7.0,7.0,33.9,37.4,3.0,-0.5,-3.5,,,6.583333333333333,,,,4.0,4.0,0.0,6.538461538461538,0.3076923076923077,0.46153846153846156,0.15384615384615385,11.891253947290734,1.1344221349422416,6,36.06666666666666,,83.75
135,135,2020/05/24,1新潟6,晴,9,4歳以上1勝クラス,,15,7,12,7.2,4,1,川又賢治,55,ダ1200,良,-3,1:11.0,0.0,104,2-2,34.5-36.5,36.3,472(-4),,,(メイショウカササギ),760.0,2,,237.14285714285714,1.3818181818181818,75.0,0,,,38.1,0.56,16.901408450704224,16.40961144044044,71.0,2.0,2.0,2.0,34.5,36.5,1.7999999999999972,-0.20000000000000284,-2.0,34.3909090909091,37.00909090909091,3.2121212121212124,3.7090909090909103,1.0909090909090915,-2.618181818181819,1.0,1.0,0.0,3.1818181818181817,-5.454545454545454,-5.363636363636363,0.09090909090909091,14.716534540743242,1.6544552644971164,4,35.766666666666666,36.5,79.75
